Task,TrialID,TargetLocation,RoleA,B1_Val_A,B2_Val_A,B3_Val_A,RoleB,PredictiveGaze,AV_Display,Gaze_1,Gaze_2,Gaze_3,Gaze_4,HeadX,HeadY,HeadZ,HeadEulerX,HeadEulerY,HeadEulerZ,PoseX,PoseY,PoseZ,PoseEulerX,PoseEulerY,PoseEulerZ,PoseValid,LeftGazeOriginX,LeftGazeOriginY,LeftGazeOriginZ,LeftGazeDirectionX,LeftGazeDirectionY,LeftGazeDirectionZ,RightGazeOriginX,RightGazeOriginY,RightGazeOriginZ,RightGazeDirectionX,RightGazeDirectionY,RightGazeDirectionZ,CombinedGazeOriginX,CombinedGazeOriginY,CombinedGazeOriginZ,CombinedGazeDirectionX,CombinedGazeDirectionY,CombinedGazeDirectionZ,GazeValid,GazedObject,GazedPointX,GazedPointY,GazedPointZ,GazedObjG2OM,EyeTimeStamp,HandPosX,HandPosY,HandPosZ,HandEulerX,HandEulerY,HandEulerZ,HandContactObj,HandPointObj,PartnerHeadPosX,PartnerHeadPosY,PartnerHeadPosZ,PartnerHeadEulerX,PartnerHeadEulerY,PartnerHeadEulerZ,PartnerLeftEyeGazeVectorX,PartnerLeftEyeGazeVectorY,PartnerLeftEyeGazeZ,PartnerLeftEyeEulerX,PartnerLeftEyeEulerY,PartnerLeftEyeEulerZ,PartnerRightEyeGazeVectorX,PartnerRightEyeGazeVectorY,PartnerRightEyeGazeVectorZ,PartnerRightEyeEulerX,PartnerRightEyeEulerY,PartnerRightEyeEulerZ,PartnerGazedObject,PartnerGazedPointX,PartnerGazedPointY,PartnerGazedPointZ,PartnerHandPosX,PartnerHandPosY,PartnerHandPosZ,PartnerHandEulerX,PartnerHandEulerY,PartnerHandEulerZ,PartnerHandContactName,PartnerPointName,PartnerLocalTime,JointAttention,JointGaze,TargetName,TargetPosX,TargetPosY,TargetPosZ,ExpPhase,UnityTime,NetworkTime,NetworkRTT,HandToTargetDist,HandAngleToTarget,GazeAngleToTarget,GazeAngleToPartnerHand,GazeAngleToPartnerHead,MovePhase
joint,2636,3,Initiator,2,4,6,Responder,-1,0,2,3,1,0,-0.0182,1.1962,0.8372,5.7922,181.5822,357.4943,-0.0187,1.1948,0.8226,5.756,181.6034,357.4725,1,-0.0318,0.0044,-0.0245,0.007,0.1073,0.9942,0.0313,0.0056,-0.0234,-0.0548,0.11,0.9924,-0.0181,1.2022,0.8459,-0.0089,0.0094,-0.9999,1,Player1Face,-0.0314,1.2165,-0.6657,Player1Face,10451703468,-0.0025,0.8015,0.2942,348.5424,52.3821,346.2494,FingerCubeReady,TABLE_Folding,-0.0364,1.1941,-0.6579,4.3586,359.6078,358.6839,0.0501,0.0887,0.9952,355.8408,3.6803,0,0.0115,0.0887,0.9955,355.8155,1.5627,0,Player2Face,0.0019,1.2177,0.8465,0.0048,0.7937,-0.2943,0.9007,224.9998,332.9103,FingerCubeReady,Carpet,4070.609,0,1,Cube3,0.4,0.89,0,0,4031.961,4022.7868629,0.0111773638046608,0.5063,27.056,32.3986,20.3124,0.872,0
joint,2636,3,Initiator,2,4,6,Responder,-1,0,2,3,1,0,-0.0182,1.1961,0.8372,5.7919,181.5836,357.4988,-0.0187,1.1948,0.8225,5.7572,181.61,357.4731,1,-0.0318,0.0044,-0.0245,0.0071,0.1069,0.9942,0.0313,0.0056,-0.0234,-0.0546,0.1098,0.9924,-0.0181,1.2022,0.8459,-0.0092,0.0091,-0.9999,1,Player1Face,-0.0319,1.216,-0.6665,Player1Face,10451711799,-0.0025,0.8015,0.2942,348.5308,52.3653,346.2462,FingerCubeReady,TABLE_Folding,-0.0362,1.1941,-0.6588,4.4439,359.6555,358.6414,0.039,0.0849,0.9956,355.5989,3.4338,0,0.0058,0.0849,0.9964,355.5736,1.3099,0,Player2Face,-0.0096,1.21,0.8466,0.0048,0.7937,-0.2943,0.9007,224.9998,332.9103,FingerCubeReady,Carpet,4070.62,0,1,Cube3,0.4,0.89,0,0,4031.972,4022.7978401,0.0111773638046608,0.5064,27.049,32.4026,20.2954,0.8463,0
joint,2636,3,Initiator,2,4,6,Responder,-1,0,2,3,1,0,-0.0182,1.1962,0.8372,5.7963,181.5936,357.4866,-0.0188,1.1948,0.8225,5.7688,181.6259,357.4691,1,-0.0318,0.0044,-0.0245,0.0065,0.1076,0.9942,0.0313,0.0056,-0.0234,-0.055,0.1094,0.9925,-0.0181,1.2022,0.8459,-0.0089,0.0091,-0.9999,1,Player1Face,-0.0316,1.2159,-0.6673,Player1Face,10451728462,-0.0025,0.8015,0.2942,348.5223,52.3734,346.2486,FingerCubeReady,TABLE_Folding,-0.0361,1.1941,-0.6596,4.5318,359.7079,358.6444,0.0508,0.0884,0.995,355.3886,3.1819,0,0.0141,0.0884,0.9957,355.3666,1.075,0,Player2Face,0.0068,1.2122,0.8482,0.0048,0.7937,-0.2943,0.9279,224.9944,332.9001,FingerCubeReady,Carpet,4070.632,0,1,Cube3,0.4,0.89,0,0,4031.984,4022.8095267,0.0111773638046608,0.5064,27.0496,32.3918,20.2924,0.8465,0
joint,2636,3,Initiator,2,4,6,Responder,-1,0,2,3,1,0,-0.0182,1.1962,0.8372,5.8093,181.5811,357.4677,-0.0188,1.1947,0.8224,5.7734,181.629,357.4664,1,-0.0318,0.0044,-0.0245,0.0072,0.1075,0.9942,0.0313,0.0056,-0.0234,-0.0553,0.1092,0.9925,-0.0181,1.2021,0.8458,-0.0091,0.0088,-0.9999,1,Player1Face,-0.032,1.2155,-0.6681,Player1Face,10451736794,-0.0025,0.8015,0.2942,348.5154,52.3771,346.2519,FingerCubeReady,TABLE_Folding,-0.036,1.1942,-0.6603,4.6415,359.7403,358.6372,0.0423,0.0899,0.9953,355.2434,3.022,0,0.012,0.0899,0.9957,355.2244,0.9556,0,Player2Face,-0.0003,1.2116,0.8471,0.0047,0.7937,-0.2943,0.9758,225.0015,332.9073,FingerCubeReady,Carpet,4070.642,0,1,Cube3,0.4,0.89,0,0,4031.995,4022.8203774,0.0111773638046608,0.5063,27.0482,32.3935,20.2778,0.8216,0
joint,2636,3,Initiator,2,4,6,Responder,-1,0,2,3,1,0,-0.0182,1.1962,0.8372,5.8018,181.5835,357.4809,-0.0188,1.1946,0.8224,5.7774,181.6343,357.4637,1,-0.0318,0.0044,-0.0245,0.0072,0.1072,0.9942,0.0313,0.0056,-0.0234,-0.0547,0.1094,0.9925,-0.0181,1.2021,0.8457,-0.0096,0.0087,-0.9999,1,Player1Face,-0.0326,1.2152,-0.6688,Player1Face,10451745126,-0.0025,0.8015,0.2942,348.4773,52.3709,346.2555,FingerCubeReady,TABLE_Folding,-0.0361,1.1942,-0.661,4.7323,359.7687,358.6505,0.0404,0.088,0.9954,355.1254,2.8344,0,0.0108,0.088,0.9959,355.1104,0.8509,0,Player2Face,-0.0019,1.2063,0.8481,0.0047,0.7937,-0.2943,1.0985,225.0144,332.9138,FingerCubeReady,Carpet,4070.653,0,1,Cube3,0.4,0.89,0,0,4032.006,4022.8321497,0.0111773638046608,0.5063,27.033,32.4086,20.2698,0.805,0
joint,2636,3,Initiator,2,4,6,Responder,-1,0,2,3,1,0,-0.0182,1.1961,0.8372,5.8043,181.5732,357.4902,-0.0188,1.1946,0.8223,5.7863,181.6398,357.461,1,-0.0318,0.0044,-0.0245,0.0076,0.1068,0.9942,0.0313,0.0056,-0.0234,-0.0543,0.1098,0.9925,-0.0182,1.202,0.8457,-0.0101,0.0085,-0.9999,1,Player1Face,-0.0335,1.215,-0.6695,Player1Face,10451761789,-0.0025,0.8015,0.2941,348.4846,52.3817,346.2467,FingerCubeReady,TABLE_Folding,-0.0361,1.1944,-0.6618,4.804,359.7892,358.6623,0.0375,0.0864,0.9956,355.0656,2.6519,0,0.0052,0.0864,0.9962,355.0548,0.7307,0,Player2Face,-0.0079,1.2018,0.8487,0.0047,0.7936,-0.2943,1.1591,225.0184,332.9258,FingerCubeReady,Carpet,4070.665,0,1,Cube3,0.4,0.89,0,0,4032.018,4022.8430317,0.0111773638046608,0.5063,27.048,32.4309,20.2665,0.7878,0
joint,2636,3,Initiator,2,4,6,Responder,-1,0,2,3,1,0,-0.0182,1.1961,0.8372,5.7969,181.5649,357.5165,-0.0188,1.1946,0.8223,5.7857,181.6427,357.4544,1,-0.0318,0.0044,-0.0245,0.0072,0.107,0.9942,0.0313,0.0056,-0.0234,-0.0547,0.1098,0.9924,-0.0182,1.202,0.8457,-0.0098,0.0086,-0.9999,1,Player1Face,-0.033,1.2151,-0.6702,Player1Face,10451770120,-0.0025,0.8015,0.2941,348.4948,52.4027,346.2464,FingerCubeReady,TABLE_Folding,-0.0362,1.1945,-0.6624,4.8187,359.7991,358.6448,0.0359,0.0869,0.9956,355.0398,2.4869,0,0.0026,0.0869,0.9961,355.0324,0.5881,0,Player2Face,-0.0107,1.202,0.8484,0.0047,0.7937,-0.2944,1.2313,225.0231,332.9201,FingerCubeReady,Carpet,4070.676,0,1,Cube3,0.4,0.89,0,0,4032.029,4022.8545164,0.0111773638046608,0.5063,27.0627,32.417,20.2678,0.7886,0
joint,2636,3,Initiator,2,4,6,Responder,-1,0,2,3,1,0,-0.0182,1.1961,0.8372,5.793,181.5571,357.5243,-0.0188,1.1946,0.8224,5.7855,181.6467,357.4496,1,-0.0318,0.0044,-0.0245,0.0069,0.1069,0.9942,0.0313,0.0056,-0.0234,-0.0548,0.1098,0.9924,-0.0182,1.202,0.8457,-0.0097,0.0086,-0.9999,1,Player1Face,-0.0328,1.2151,-0.6709,Player1Face,10451778452,-0.0025,0.8014,0.2941,348.5056,52.3903,346.2224,FingerCubeReady,TABLE_Folding,-0.0361,1.1948,-0.6631,4.7882,359.8033,358.6435,0.0345,0.0855,0.9958,355.0364,2.3411,0,-0.0007,0.0855,0.9963,355.0317,0.43,0,Player2Face,-0.0141,1.2005,0.8488,0.0046,0.7937,-0.2943,1.3789,224.9882,332.9263,FingerCubeReady,Carpet,4070.687,0,1,Cube3,0.4,0.89,0,0,4032.04,4022.8654573,0.0111773638046608,0.5063,27.0794,32.4098,20.2648,0.7791,0
joint,2636,3,Initiator,2,4,6,Responder,-1,0,2,3,1,0,-0.0182,1.1961,0.8373,5.7976,181.5523,357.5158,-0.0188,1.1946,0.8224,5.7888,181.6482,357.4523,1,-0.0318,0.0044,-0.0245,0.0072,0.107,0.9942,0.0313,0.0056,-0.0234,-0.0546,0.1095,0.9925,-0.0182,1.202,0.8457,-0.0099,0.0085,-0.9999,1,Player1Face,-0.0332,1.2148,-0.6715,Player1Face,10451786783,-0.0025,0.8014,0.2941,348.4988,52.3756,346.2208,FingerCubeReady,TABLE_Folding,-0.0361,1.1949,-0.6635,4.7159,359.8036,358.6473,0.032,0.0846,0.9959,355.0554,2.1962,0,-0.0043,0.0846,0.9964,355.0529,0.2444,0,Player2Face,-0.0188,1.2008,0.8488,0.0046,0.7937,-0.2943,1.448,224.9936,332.9257,FingerCubeReady,Carpet,4070.698,0,1,Cube3,0.4,0.89,0,0,4032.051,4022.8771535,0.0111773638046608,0.5063,27.0709,32.416,20.2549,0.7618,0
joint,2636,3,Initiator,2,4,6,Responder,-1,0,2,3,1,0,-0.0182,1.1961,0.8374,5.7763,181.5402,357.4835,-0.0188,1.1946,0.8224,5.7888,181.6482,357.4523,1,-0.0318,0.0044,-0.0245,0.0072,0.107,0.9942,0.0313,0.0056,-0.0234,-0.0546,0.1095,0.9925,-0.0182,1.202,0.8457,-0.0099,0.0085,-0.9999,1,Player1Face,-0.0332,1.2148,-0.672,Player1Face,10451786783,-0.0025,0.8015,0.2941,348.4841,52.3716,346.22,FingerCubeReady,TABLE_Folding,-0.0362,1.1952,-0.6639,4.6202,359.7863,358.6436,0.031,0.0838,0.9959,355.0839,2.0805,0,-0.0054,0.0838,0.9966,355.083,0.0887,0,Player2Face,-0.0209,1.2019,0.8485,0.0046,0.7937,-0.2943,1.5194,224.9832,332.9221,FingerCubeReady,Carpet,4070.709,0,1,Cube3,0.4,0.89,0,0,4032.062,4022.8879945,0.0111773638046608,0.5063,27.0667,32.416,20.2549,0.7528,0
