Task,TrialID,TargetLocation,RoleA,B1_Val_A,B2_Val_A,B3_Val_A,RoleB,PredictiveGaze,AV_Display,Gaze_1,Gaze_2,Gaze_3,Gaze_4,HeadX,HeadY,HeadZ,HeadEulerX,HeadEulerY,HeadEulerZ,PoseX,PoseY,PoseZ,PoseEulerX,PoseEulerY,PoseEulerZ,PoseValid,LeftGazeOriginX,LeftGazeOriginY,LeftGazeOriginZ,LeftGazeDirectionX,LeftGazeDirectionY,LeftGazeDirectionZ,RightGazeOriginX,RightGazeOriginY,RightGazeOriginZ,RightGazeDirectionX,RightGazeDirectionY,RightGazeDirectionZ,CombinedGazeOriginX,CombinedGazeOriginY,CombinedGazeOriginZ,CombinedGazeDirectionX,CombinedGazeDirectionY,CombinedGazeDirectionZ,GazeValid,GazedObject,GazedPointX,GazedPointY,GazedPointZ,GazedObjG2OM,EyeTimeStamp,HandPosX,HandPosY,HandPosZ,HandEulerX,HandEulerY,HandEulerZ,HandContactObj,HandPointObj,PartnerHeadPosX,PartnerHeadPosY,PartnerHeadPosZ,PartnerHeadEulerX,PartnerHeadEulerY,PartnerHeadEulerZ,PartnerLeftEyeGazeVectorX,PartnerLeftEyeGazeVectorY,PartnerLeftEyeGazeZ,PartnerLeftEyeEulerX,PartnerLeftEyeEulerY,PartnerLeftEyeEulerZ,PartnerRightEyeGazeVectorX,PartnerRightEyeGazeVectorY,PartnerRightEyeGazeVectorZ,PartnerRightEyeEulerX,PartnerRightEyeEulerY,PartnerRightEyeEulerZ,PartnerGazedObject,PartnerGazedPointX,PartnerGazedPointY,PartnerGazedPointZ,PartnerHandPosX,PartnerHandPosY,PartnerHandPosZ,PartnerHandEulerX,PartnerHandEulerY,PartnerHandEulerZ,PartnerHandContactName,PartnerPointName,PartnerLocalTime,JointAttention,JointGaze,TargetName,TargetPosX,TargetPosY,TargetPosZ,ExpPhase,UnityTime,NetworkTime,NetworkRTT,HandToTargetDist,HandAngleToTarget,GazeAngleToTarget,GazeAngleToPartnerHand,GazeAngleToPartnerHead,MovePhase
joint,5060,2,Responder,1,5,6,Initiator,1,2,3,1,2,0,-0.0184,1.1976,0.8321,8.0898,181.168,358.5049,-0.0187,1.1955,0.8173,8.0288,181.2257,358.5225,1,-0.0318,0.0044,-0.0248,-0.0089,0.1476,0.989,0.0313,0.0056,-0.0236,-0.0627,0.1496,0.9867,-0.018,1.2038,0.8405,0.0106,0.01,-0.9999,1,Player1Face,-0.0019,1.219,-0.6782,Player1Face,9409796277,-0.0003,0.7994,0.2987,342.7267,55.0933,345.1273,FingerCubeReady,TABLE_Folding,-0.0189,1.2062,-0.6677,0.9856,358.908,358.6234,0.0103,0.0129,0.9998,359.2481,0.5725,0,-0.0215,0.0129,0.9997,359.2477,358.7625,0,Player2Face,-0.0558,1.2017,0.8507,0.0037,0.7945,-0.2964,351.609,221.9208,336.3039,FingerCubeReady,Carpet,3028.656,0,1,Cube2,0,0.89,0,0,2990.012,2980.8326494,0.0112355381678905,0.3121,49.7444,21.0506,20.3772,0.8024,0
joint,5060,2,Responder,1,5,6,Initiator,1,2,3,1,2,0,-0.0184,1.1976,0.8321,8.0915,181.1486,358.5081,-0.0187,1.1955,0.8173,8.0309,181.2265,358.5303,1,-0.0318,0.0044,-0.0248,-0.0087,0.1474,0.989,0.0313,0.0056,-0.0236,-0.0627,0.15,0.9867,-0.018,1.2038,0.8405,0.0105,0.0101,-0.9999,1,Player1Face,-0.0021,1.2191,-0.6783,Player1Face,9409804609,-0.0003,0.7994,0.2987,342.7178,55.0917,345.1322,FingerCubeReady,TABLE_Folding,-0.0189,1.2062,-0.6678,0.9781,358.8958,358.618,0.0105,0.0122,0.9998,359.2596,0.5819,0,-0.0203,0.0122,0.9997,359.2591,358.7707,0,Player2Face,-0.055,1.2008,0.8508,0.0037,0.7945,-0.2964,351.609,221.9208,336.3039,FingerCubeReady,Carpet,3028.667,0,1,Cube2,0,0.89,0,0,2990.023,2980.8440909,0.0112355381678905,0.3121,49.7415,21.0555,20.3819,0.7997,0
joint,5060,2,Responder,1,5,6,Initiator,1,2,3,1,2,0,-0.0184,1.1976,0.8322,8.0886,181.1415,358.5185,-0.0187,1.1955,0.8173,8.0319,181.2042,358.5306,1,-0.0318,0.0044,-0.0248,-0.0093,0.1473,0.989,0.0313,0.0056,-0.0236,-0.0626,0.1497,0.9867,-0.018,1.2038,0.8405,0.0111,0.0099,-0.9999,1,Player1Face,-0.0011,1.2189,-0.6785,Player1Face,9409821272,-0.0003,0.7994,0.2987,342.7155,55.0893,345.1301,FingerCubeReady,TABLE_Folding,-0.0189,1.2063,-0.6679,0.9742,358.8806,358.6312,0.0111,0.0125,0.9998,359.27,0.5948,0,-0.0206,0.0125,0.9997,359.2695,358.7867,0,Player2Face,-0.0553,1.2014,0.8506,0.0037,0.7945,-0.2964,351.6086,221.9206,336.3035,FingerCubeReady,Carpet,3028.678,0,1,Cube2,0,0.89,0,0,2990.034,2980.8549791,0.0112355381678905,0.3121,49.7457,21.0441,20.3703,0.8207,0
joint,5060,2,Responder,1,5,6,Initiator,1,2,3,1,2,0,-0.0184,1.1975,0.8321,8.0729,181.1294,358.5136,-0.0187,1.1955,0.8172,8.0437,181.2047,358.5318,1,-0.0318,0.0044,-0.0248,-0.0092,0.1474,0.989,0.0313,0.0056,-0.0236,-0.0628,0.1494,0.9868,-0.018,1.2038,0.8405,0.0112,0.0096,-0.9999,1,Player1Face,-0.0011,1.2184,-0.6786,Player1Face,9409829604,-0.0003,0.7994,0.2987,342.7211,55.0952,345.1242,FingerCubeReady,TABLE_Folding,-0.0189,1.2063,-0.6679,0.9781,358.8752,358.6226,0.0113,0.0131,0.9998,359.2699,0.6098,0,-0.0205,0.0131,0.9997,359.2697,358.8001,0,Player2Face,-0.055,1.2022,0.8502,0.0037,0.7945,-0.2964,351.608,221.9194,336.3042,FingerCubeReady,Carpet,3028.689,0,1,Cube2,0,0.89,0,0,2990.047,2980.8672936,0.0112355381678905,0.3121,49.7467,21.0261,20.3525,0.8123,0
joint,5060,2,Responder,1,5,6,Initiator,1,2,3,1,2,0,-0.0185,1.1976,0.8321,8.0637,181.1198,358.5085,-0.0187,1.1955,0.8172,8.0618,181.1913,358.5245,1,-0.0318,0.0044,-0.0248,-0.0094,0.1473,0.989,0.0313,0.0056,-0.0236,-0.0627,0.1492,0.9868,-0.0181,1.2038,0.8405,0.0114,0.0091,-0.9999,1,Player1Face,-0.0007,1.2177,-0.6787,Player1Face,9409837935,-0.0003,0.7994,0.2987,342.7238,55.0972,345.12,FingerCubeReady,TABLE_Folding,-0.0189,1.2063,-0.6679,0.9628,358.857,358.6097,0.053,0.0155,0.9984,359.2453,0.961,0,0.0209,0.0155,0.9997,359.243,359.1814,0,Player2Face,0.0082,1.2046,0.8454,0.0037,0.7945,-0.2964,351.6068,221.9187,336.3051,FingerCubeReady,Carpet,3028.7,0,1,Cube2,0,0.89,0,0,2990.057,2980.8771204,0.0112355381678905,0.3121,49.749,21,20.3261,0.8094,0
joint,5060,2,Responder,1,5,6,Initiator,1,2,3,1,2,0,-0.0185,1.1976,0.8321,8.0681,181.1171,358.4876,-0.0187,1.1954,0.8172,8.071,181.1853,358.5086,1,-0.0318,0.0044,-0.0248,-0.0094,0.1478,0.989,0.0313,0.0056,-0.0236,-0.0624,0.1494,0.9868,-0.0181,1.2038,0.8405,0.0114,0.0093,-0.9999,1,Player1Face,-0.0008,1.2179,-0.6787,Player1Face,9409854598,-0.0003,0.7993,0.2986,342.7453,55.1139,345.1075,FingerCubeReady,TABLE_Folding,-0.0189,1.2064,-0.6679,0.9542,358.8492,358.6053,0.045,0.0111,0.9989,359.245,1.487,0,0.0113,0.0111,0.9999,359.2446,359.7151,0,Player2Face,-0.0055,1.1984,0.8455,0.0037,0.7945,-0.2964,351.6055,221.9158,336.3059,FingerCubeReady,Carpet,3028.712,0,1,Cube2,0,0.89,0,0,2990.068,2980.889105,0.0112355381678905,0.3121,49.7519,21.0099,20.3369,0.8082,0
joint,5060,2,Responder,1,5,6,Initiator,1,2,3,1,2,0,-0.0185,1.1975,0.8322,8.0788,181.1091,358.4421,-0.0187,1.1954,0.8172,8.0791,181.1826,358.5112,1,-0.0318,0.0044,-0.0248,-0.0091,0.1478,0.989,0.0313,0.0056,-0.0236,-0.0621,0.1493,0.9868,-0.0181,1.2038,0.8404,0.0111,0.0091,-0.9999,1,Player1Face,-0.0011,1.2176,-0.6787,Player1Face,9409862930,-0.0003,0.7993,0.2986,342.7404,55.1096,345.1053,FingerCubeReady,TABLE_Folding,-0.0188,1.2063,-0.668,0.9342,358.8565,358.5925,0.0452,0.0107,0.9989,359.2767,1.8844,0,0.0133,0.0107,0.9999,359.28,0.1021,0,Player2Face,-0.0037,1.1984,0.8457,0.0037,0.7945,-0.2964,351.6014,221.9155,336.3039,FingerCubeReady,Carpet,3028.723,0,1,Cube2,0,0.89,0,0,2990.08,2980.9007041,0.0112355381678905,0.3121,49.7553,20.9987,20.3254,0.7896,0
joint,5060,2,Responder,1,5,6,Initiator,1,2,3,1,2,0,-0.0186,1.1976,0.8322,8.1022,181.1089,358.4279,-0.0187,1.1954,0.8172,8.0926,181.1778,358.5166,1,-0.0318,0.0044,-0.0248,-0.0093,0.1476,0.989,0.0313,0.0056,-0.0236,-0.0616,0.1497,0.9868,-0.0181,1.2038,0.8404,0.0111,0.0089,-0.9999,1,Player1Face,-0.0012,1.2174,-0.6788,Player1Face,9409871261,-0.0003,0.7993,0.2986,342.7401,55.1121,345.11,FingerCubeReady,TABLE_Folding,-0.0187,1.2063,-0.668,0.939,358.8499,358.5944,0.0473,0.0111,0.9988,359.3077,2.1729,0,0.014,0.0111,0.9999,359.3124,0.3722,0,Player2Face,-0.0017,1.1987,0.8459,0.0037,0.7945,-0.2964,351.6008,221.915,336.3041,FingerCubeReady,Carpet,3028.734,0,1,Cube2,0,0.89,0,0,2990.091,2980.9108835,0.0112355381678905,0.3121,49.7501,20.9893,20.3159,0.7788,0
joint,5060,2,Responder,1,5,6,Initiator,1,2,3,1,2,0,-0.0185,1.1975,0.8322,8.1102,181.1184,358.4021,-0.0187,1.1954,0.8172,8.0879,181.1781,358.5034,1,-0.0318,0.0044,-0.0248,-0.0092,0.1472,0.9891,0.0313,0.0056,-0.0236,-0.0619,0.1497,0.9868,-0.0181,1.2038,0.8404,0.0112,0.0088,-0.9999,1,Player1Face,-0.0012,1.2172,-0.6788,Player1Face,9409887924,-0.0003,0.7994,0.2986,342.7281,55.1167,345.1058,FingerCubeReady,TABLE_Folding,-0.0187,1.2062,-0.6681,0.9229,358.862,358.5897,0.0472,0.0106,0.9988,359.3333,2.3726,0,0.0148,0.0106,0.9999,359.3383,0.5537,0,Player2Face,-0.0009,1.1983,0.8461,0.0037,0.7945,-0.2964,351.6,221.9157,336.3033,FingerCubeReady,Carpet,3028.745,0,1,Cube2,0,0.89,0,0,2990.102,2980.9225436,0.0112355381678905,0.3121,49.7495,20.9837,20.3103,0.7816,0
joint,5060,2,Responder,1,5,6,Initiator,1,2,3,1,2,0,-0.0186,1.1976,0.8323,8.1076,181.1283,358.4045,-0.0187,1.1954,0.8172,8.0771,181.1798,358.504,1,-0.0318,0.0044,-0.0248,-0.0087,0.1472,0.9891,0.0313,0.0056,-0.0236,-0.0618,0.1493,0.9868,-0.0181,1.2038,0.8404,0.0108,0.0089,-0.9999,1,Player1Face,-0.0017,1.2172,-0.6788,Player1Face,9409896256,-0.0003,0.7994,0.2986,342.7295,55.1188,345.1032,FingerCubeReady,TABLE_Folding,-0.0187,1.2062,-0.6682,0.9349,358.8642,358.6039,0.0475,0.0113,0.9988,359.3492,2.5127,0,0.0131,0.0113,0.9999,359.3531,0.6622,0,Player2Face,-0.0018,1.1991,0.8457,0.0037,0.7944,-0.2964,351.5982,221.9147,336.3057,FingerCubeReady,Carpet,3028.757,0,1,Cube2,0,0.89,0,0,2990.113,2980.9333646,0.0112355381678905,0.3121,49.751,20.985,20.3122,0.7634,0
