Task,TrialID,TargetLocation,RoleA,B1_Val_A,B2_Val_A,B3_Val_A,RoleB,PredictiveGaze,AV_Display,Gaze_1,Gaze_2,Gaze_3,Gaze_4,HeadX,HeadY,HeadZ,HeadEulerX,HeadEulerY,HeadEulerZ,PoseX,PoseY,PoseZ,PoseEulerX,PoseEulerY,PoseEulerZ,PoseValid,LeftGazeOriginX,LeftGazeOriginY,LeftGazeOriginZ,LeftGazeDirectionX,LeftGazeDirectionY,LeftGazeDirectionZ,RightGazeOriginX,RightGazeOriginY,RightGazeOriginZ,RightGazeDirectionX,RightGazeDirectionY,RightGazeDirectionZ,CombinedGazeOriginX,CombinedGazeOriginY,CombinedGazeOriginZ,CombinedGazeDirectionX,CombinedGazeDirectionY,CombinedGazeDirectionZ,GazeValid,GazedObject,GazedPointX,GazedPointY,GazedPointZ,GazedObjG2OM,EyeTimeStamp,HandPosX,HandPosY,HandPosZ,HandEulerX,HandEulerY,HandEulerZ,HandContactObj,HandPointObj,PartnerHeadPosX,PartnerHeadPosY,PartnerHeadPosZ,PartnerHeadEulerX,PartnerHeadEulerY,PartnerHeadEulerZ,PartnerLeftEyeGazeVectorX,PartnerLeftEyeGazeVectorY,PartnerLeftEyeGazeZ,PartnerLeftEyeEulerX,PartnerLeftEyeEulerY,PartnerLeftEyeEulerZ,PartnerRightEyeGazeVectorX,PartnerRightEyeGazeVectorY,PartnerRightEyeGazeVectorZ,PartnerRightEyeEulerX,PartnerRightEyeEulerY,PartnerRightEyeEulerZ,PartnerGazedObject,PartnerGazedPointX,PartnerGazedPointY,PartnerGazedPointZ,PartnerHandPosX,PartnerHandPosY,PartnerHandPosZ,PartnerHandEulerX,PartnerHandEulerY,PartnerHandEulerZ,PartnerHandContactName,PartnerPointName,PartnerLocalTime,JointAttention,JointGaze,TargetName,TargetPosX,TargetPosY,TargetPosZ,ExpPhase,UnityTime,NetworkTime,NetworkRTT,HandToTargetDist,HandAngleToTarget,GazeAngleToTarget,GazeAngleToPartnerHand,GazeAngleToPartnerHead,MovePhase
joint,2558,3,Responder,2,3,4,Initiator,1,3,1,2,3,0,-0.0171,1.1953,0.8387,6.3945,182.4395,356.1181,-0.0179,1.1937,0.8239,6.3513,182.5382,356.0723,1,-0.0321,0.0039,-0.0242,-0.0494,0.0647,0.9967,0.0308,0.0072,-0.0234,-0.0893,0.0631,0.994,-0.0166,1.2019,0.8469,0.0206,-0.042,-0.9989,1,Player1Face,0.0178,1.1318,-0.819,Player1Face,8405997482,-0.0019,0.8013,0.2944,347.0326,50.7705,345.9674,FingerCubeReady,TABLE_Folding,0.0015,1.1425,-0.861,9.1755,1.2141,344.949,-0.0396,0.1739,0.9854,349.995,357.7059,0,-0.0771,0.1739,0.9802,349.963,355.4182,0,Player2Face,0.0179,1.1873,0.8593,0.0038,0.7971,-0.291,346.2404,238.5797,344.3882,FingerCubeReady,TABLE_Folding,2024.808,0,1,Cube3,0.4,0.89,0,0,1986.167,1976.98769835,0.0112062565539692,0.5061,26.2866,29.2026,17.1699,0.7091,0
joint,2558,3,Responder,2,3,4,Initiator,1,3,1,2,3,0,-0.0172,1.1953,0.8387,6.4131,182.4316,356.0939,-0.0179,1.1937,0.8239,6.3647,182.5499,356.0966,1,-0.0321,0.0038,-0.0241,-0.0487,0.0652,0.9967,0.0308,0.0072,-0.0234,-0.0897,0.0634,0.9939,-0.0166,1.2019,0.8468,0.0202,-0.0419,-0.9989,1,Player1Face,0.0172,1.1319,-0.819,Player1Face,8406014145,-0.0019,0.8014,0.2944,347.0025,50.7755,345.972,FingerCubeReady,TABLE_Folding,0.0015,1.1424,-0.8609,9.1837,1.2137,344.9568,-0.0391,0.1738,0.9853,350.0018,357.7121,0,-0.0772,0.1738,0.9804,349.9714,355.4551,0,Player2Face,0.0182,1.1867,0.8596,0.0038,0.7971,-0.291,346.2428,238.5829,344.3891,FingerCubeReady,TABLE_Folding,2024.83,0,1,Cube3,0.4,0.89,0,0,1986.189,1977.00977105,0.0112062565539692,0.506,26.2768,29.2237,17.1757,0.6893,0
joint,2558,3,Responder,2,3,4,Initiator,1,3,1,2,3,0,-0.0172,1.1953,0.8386,6.4194,182.4397,356.1077,-0.0179,1.1937,0.8239,6.3783,182.5506,356.104,1,-0.0321,0.0038,-0.0241,-0.0485,0.0661,0.9966,0.0308,0.0072,-0.0234,-0.0892,0.0631,0.994,-0.0166,1.2019,0.8469,0.0199,-0.0419,-0.9989,1,Player1Face,0.0166,1.132,-0.8188,Player1Face,8406022477,-0.0019,0.8014,0.2944,347.0157,50.7814,345.9644,FingerCubeReady,TABLE_Folding,0.0015,1.1424,-0.8609,9.1735,1.2216,344.9689,-0.0395,0.1736,0.9854,350.0042,357.7137,0,-0.0772,0.1736,0.9803,349.9745,355.4676,0,Player2Face,0.0179,1.1868,0.8595,0.0038,0.7971,-0.291,346.2444,238.5825,344.392,FingerCubeReady,TABLE_Folding,2024.841,0,1,Cube3,0.4,0.89,0,0,1986.2,1977.02053895,0.0112062565539692,0.5061,26.2895,29.2423,17.1778,0.6706,0
joint,2558,3,Responder,2,3,4,Initiator,1,3,1,2,3,0,-0.0172,1.1953,0.8386,6.4079,182.451,356.1234,-0.0179,1.1937,0.8239,6.3953,182.561,356.1132,1,-0.0321,0.0038,-0.0241,-0.0484,0.0666,0.9966,0.0308,0.0072,-0.0234,-0.0891,0.063,0.994,-0.0166,1.2018,0.8468,0.0196,-0.042,-0.9989,1,Player1Face,0.0161,1.1319,-0.8188,Player1Face,8406039140,-0.0019,0.8013,0.2944,347.0261,50.7993,345.9635,FingerCubeReady,TABLE_Folding,0.0016,1.1424,-0.8609,9.194,1.2223,344.9753,-0.0395,0.1743,0.9853,350.0032,357.7126,0,-0.0776,0.1743,0.9801,349.9741,355.4752,0,Player2Face,0.0177,1.1873,0.8593,0.0038,0.7972,-0.291,346.2517,238.5922,344.385,FingerCubeReady,TABLE_Folding,2024.853,0,1,Cube3,0.4,0.89,0,0,1986.211,1977.03222605,0.0112062565539692,0.506,26.3024,29.2516,17.1705,0.6609,0
joint,2558,3,Responder,2,3,4,Initiator,1,3,1,2,3,0,-0.0172,1.1953,0.8386,6.4078,182.4602,356.1452,-0.0179,1.1937,0.8239,6.4034,182.555,356.1118,1,-0.0321,0.0038,-0.0241,-0.0489,0.0668,0.9966,0.0308,0.0072,-0.0234,-0.0891,0.0627,0.994,-0.0166,1.2018,0.8469,0.02,-0.0421,-0.9989,1,Player1Face,0.0167,1.1316,-0.8188,Player1Face,8406047472,-0.0019,0.8013,0.2944,347.0325,50.806,345.9632,FingerCubeReady,TABLE_Folding,0.0015,1.1424,-0.8609,9.183,1.2332,344.9902,-0.0388,0.174,0.9854,350.0002,357.7146,0,-0.0786,0.174,0.9801,349.9713,355.4723,0,Player2Face,0.0177,1.1873,0.8592,0.0039,0.7971,-0.291,346.2485,238.5948,344.3846,FingerCubeReady,TABLE_Folding,2024.864,0,1,Cube3,0.4,0.89,0,0,1986.222,1977.04334285,0.0112062565539692,0.506,26.3086,29.2292,17.1606,0.683,0
joint,2558,3,Responder,2,3,4,Initiator,1,3,1,2,3,0,-0.0172,1.1953,0.8386,6.415,182.4593,356.1378,-0.0178,1.1936,0.8239,6.4077,182.5425,356.1262,1,-0.0321,0.0038,-0.0241,-0.0487,0.0675,0.9965,0.0308,0.0072,-0.0234,-0.0887,0.0631,0.994,-0.0165,1.2018,0.8468,0.0198,-0.0417,-0.9989,1,Player1Face,0.0165,1.1323,-0.8188,Player1Face,8406064135,-0.0019,0.8013,0.2944,347.0267,50.8072,345.9595,FingerCubeReady,TABLE_Folding,0.0015,1.1424,-0.8609,9.1868,1.2276,344.9943,-0.0382,0.1747,0.9853,349.9944,357.7228,0,-0.0785,0.1747,0.9801,349.9658,355.4631,0,Player2Face,0.0183,1.1882,0.8591,0.0038,0.7972,-0.291,346.2466,238.6006,344.3811,FingerCubeReady,TABLE_Folding,2024.875,0,1,Cube3,0.4,0.89,0,0,1986.234,1977.05427725,0.0112062565539692,0.506,26.3104,29.2489,17.1849,0.6629,0
joint,2558,3,Responder,2,3,4,Initiator,1,3,1,2,3,0,-0.0172,1.1953,0.8386,6.4251,182.4631,356.1194,-0.0178,1.1936,0.8238,6.4065,182.522,356.126,1,-0.0321,0.0038,-0.0241,-0.0484,0.0676,0.9965,0.0308,0.0072,-0.0234,-0.089,0.0631,0.994,-0.0165,1.2018,0.8468,0.0202,-0.0416,-0.9989,1,Player1Face,0.0172,1.1324,-0.8189,Player1Face,8406072466,-0.0019,0.8013,0.2944,347.0531,50.8277,345.9455,FingerCubeReady,TABLE_Folding,0.0013,1.1424,-0.8608,9.2031,1.2366,344.9963,-0.0379,0.1753,0.9851,349.9811,357.7382,0,-0.0791,0.1753,0.9799,349.9531,355.4483,0,Player2Face,0.0187,1.1888,0.8589,0.0039,0.7971,-0.291,346.2386,238.6046,344.3851,FingerCubeReady,TABLE_Folding,2024.887,0,1,Cube3,0.4,0.89,0,0,1986.245,1977.06594705,0.0112062565539692,0.506,26.3417,29.233,17.19,0.6841,0
joint,2558,3,Responder,2,3,4,Initiator,1,3,1,2,3,0,-0.0172,1.1954,0.8385,6.4432,182.4574,356.0949,-0.0178,1.1937,0.8238,6.4013,182.5091,356.1299,1,-0.0321,0.0038,-0.0241,-0.0482,0.0676,0.9965,0.0308,0.0072,-0.0234,-0.0889,0.0635,0.994,-0.0165,1.2018,0.8468,0.0203,-0.0414,-0.9989,1,Player1Face,0.0173,1.1328,-0.8188,Player1Face,8406080798,-0.0019,0.8013,0.2943,347.0464,50.8374,345.9474,FingerCubeReady,TABLE_Folding,0.0012,1.1424,-0.8608,9.2,1.2344,345.0182,-0.0376,0.1754,0.9851,349.9674,357.753,0,-0.0802,0.1754,0.9798,349.9399,355.4294,0,Player2Face,0.0178,1.1892,0.8584,0.0039,0.7971,-0.291,346.2327,238.609,344.3806,FingerCubeReady,TABLE_Folding,2024.897,0,1,Cube3,0.4,0.89,0,0,1986.256,1977.07694455,0.0112062565539692,0.506,26.3432,29.2395,17.2054,0.6821,0
joint,2558,3,Responder,2,3,4,Initiator,1,3,1,2,3,0,-0.0172,1.1953,0.8385,6.4521,182.4473,356.0954,-0.0178,1.1937,0.8238,6.3794,182.4781,356.1365,1,-0.0321,0.0038,-0.0241,-0.0484,0.068,0.9965,0.0308,0.0072,-0.0234,-0.0892,0.0641,0.9939,-0.0165,1.2018,0.8467,0.0211,-0.0404,-0.999,1,Player1Face,0.0186,1.1344,-0.8189,Player1Face,8406097461,-0.0019,0.8013,0.2944,347.0306,50.8385,345.9453,FingerCubeReady,TABLE_Folding,0.0011,1.1424,-0.8609,9.205,1.235,345.0338,-0.0375,0.1751,0.9852,349.9546,357.7694,0,-0.0802,0.1751,0.9798,349.9274,355.4045,0,Player2Face,0.0177,1.1886,0.8586,0.0038,0.7971,-0.291,346.2238,238.6138,344.3849,FingerCubeReady,TABLE_Folding,2024.908,0,1,Cube3,0.4,0.89,0,0,1986.266,1977.08746165,0.0112062565539692,0.506,26.3413,29.2317,17.2613,0.6977,0
joint,2558,3,Responder,2,3,4,Initiator,1,3,1,2,3,0,-0.0172,1.1953,0.8385,6.4667,182.4396,356.0881,-0.0178,1.1936,0.8238,6.3759,182.4635,356.1347,1,-0.0321,0.0038,-0.0241,-0.0484,0.0681,0.9965,0.0308,0.0072,-0.0234,-0.0889,0.0644,0.9939,-0.0165,1.2018,0.8467,0.0211,-0.0402,-0.999,1,Player1Face,0.0188,1.1347,-0.819,Player1Face,8406105792,-0.0019,0.8013,0.2943,347.0376,50.8443,345.9433,FingerCubeReady,TABLE_Folding,0.0012,1.1424,-0.8609,9.2122,1.2293,345.0537,-0.0378,0.1747,0.9853,349.9483,357.7819,0,-0.0811,0.1747,0.9798,349.921,355.3779,0,Player2Face,0.0162,1.1879,0.8585,0.0038,0.7971,-0.291,346.2201,238.6127,344.3855,FingerCubeReady,TABLE_Folding,2024.919,0,1,Cube3,0.4,0.89,0,0,1986.278,1977.09876585,0.0112062565539692,0.506,26.3489,29.2348,17.2732,0.6955,0
