Task,TrialID,TargetLocation,RoleA,B1_Val_A,B2_Val_A,B3_Val_A,RoleB,PredictiveGaze,AV_Display,Gaze_1,Gaze_2,Gaze_3,Gaze_4,HeadX,HeadY,HeadZ,HeadEulerX,HeadEulerY,HeadEulerZ,PoseX,PoseY,PoseZ,PoseEulerX,PoseEulerY,PoseEulerZ,PoseValid,LeftGazeOriginX,LeftGazeOriginY,LeftGazeOriginZ,LeftGazeDirectionX,LeftGazeDirectionY,LeftGazeDirectionZ,RightGazeOriginX,RightGazeOriginY,RightGazeOriginZ,RightGazeDirectionX,RightGazeDirectionY,RightGazeDirectionZ,CombinedGazeOriginX,CombinedGazeOriginY,CombinedGazeOriginZ,CombinedGazeDirectionX,CombinedGazeDirectionY,CombinedGazeDirectionZ,GazeValid,GazedObject,GazedPointX,GazedPointY,GazedPointZ,GazedObjG2OM,EyeTimeStamp,HandPosX,HandPosY,HandPosZ,HandEulerX,HandEulerY,HandEulerZ,HandContactObj,HandPointObj,PartnerHeadPosX,PartnerHeadPosY,PartnerHeadPosZ,PartnerHeadEulerX,PartnerHeadEulerY,PartnerHeadEulerZ,PartnerLeftEyeGazeVectorX,PartnerLeftEyeGazeVectorY,PartnerLeftEyeGazeZ,PartnerLeftEyeEulerX,PartnerLeftEyeEulerY,PartnerLeftEyeEulerZ,PartnerRightEyeGazeVectorX,PartnerRightEyeGazeVectorY,PartnerRightEyeGazeVectorZ,PartnerRightEyeEulerX,PartnerRightEyeEulerY,PartnerRightEyeEulerZ,PartnerGazedObject,PartnerGazedPointX,PartnerGazedPointY,PartnerGazedPointZ,PartnerHandPosX,PartnerHandPosY,PartnerHandPosZ,PartnerHandEulerX,PartnerHandEulerY,PartnerHandEulerZ,PartnerHandContactName,PartnerPointName,PartnerLocalTime,JointAttention,JointGaze,TargetName,TargetPosX,TargetPosY,TargetPosZ,ExpPhase,UnityTime,NetworkTime,NetworkRTT,HandToTargetDist,HandAngleToTarget,GazeAngleToTarget,GazeAngleToPartnerHand,GazeAngleToPartnerHead,MovePhase
joint,5079,1,Initiator,6,4,2,Responder,-1,0,1,2,3,0,-0.0154,1.1962,0.8374,6.4351,180.5069,356.9217,-0.0157,1.1943,0.8223,6.442,180.4555,356.9749,1,-0.0318,0.0041,-0.0243,0.0018,0.1222,0.9925,0.0309,0.0074,-0.0235,-0.0467,0.1195,0.9917,-0.0154,1.2028,0.8454,0.0081,0.0098,-0.9999,1,Player1Face,-0.0033,1.2173,-0.6432,Player1Face,7827148120,-0.001,0.8003,0.2955,343.5496,49.9327,345.8648,FingerCubeReady,TABLE_Folding,-0.016,1.1972,-0.6328,0.9623,0.3103,355.5651,0.0326,0.0255,0.9991,358.5795,1.8147,0,0.0014,0.0255,0.9997,358.5792,359.9611,0,Player2Face,0.0204,1.209,0.8523,0.0009,0.7959,-0.2958,349.5835,222.5444,336.803,FingerCubeReady,TABLE_Folding,1445.928,0,1,Cube1,-0.4,0.89,0,0,1407.295,1398.1126591,0.0185153855987623,0.5045,99.7034,31.1009,20.1821,0.9156,0
joint,5079,1,Initiator,6,4,2,Responder,-1,0,1,2,3,0,-0.0153,1.1961,0.8374,6.4852,180.4764,356.9639,-0.0157,1.1943,0.8223,6.446,180.4784,356.9748,1,-0.0318,0.0041,-0.0243,0.0027,0.1224,0.9925,0.0309,0.0074,-0.0235,-0.0468,0.119,0.9918,-0.0154,1.2027,0.8454,0.0073,0.0095,-0.9999,1,Player1Face,-0.0045,1.2169,-0.6429,Player1Face,7827164783,-0.0011,0.8003,0.2955,343.4668,49.9598,345.8377,FingerCubeReady,TABLE_Folding,-0.0158,1.1973,-0.6327,0.9945,0.2541,355.5555,0.0332,0.0228,0.9992,358.5769,1.8611,0,0.0012,0.0228,0.9997,358.5773,0.033,0,Player2Face,0.0186,1.204,0.8531,0.0009,0.796,-0.2958,349.592,222.5545,336.7929,FingerCubeReady,TABLE_Folding,1445.95,0,1,Cube1,-0.4,0.89,0,0,1407.317,1398.1347694,0.0185153855987623,0.5045,99.7066,31.0555,20.1622,0.874,0
joint,5079,1,Initiator,6,4,2,Responder,-1,0,1,2,3,0,-0.0152,1.1961,0.8374,6.5067,180.4674,356.9961,-0.0157,1.1943,0.8224,6.4457,180.5048,356.9681,1,-0.0318,0.0041,-0.0243,0.0023,0.1217,0.9926,0.0309,0.0074,-0.0235,-0.0471,0.1193,0.9917,-0.0154,1.2027,0.8455,0.0072,0.0093,-0.9999,1,Player1Face,-0.0047,1.2166,-0.6429,Player1Face,7827181446,-0.001,0.8003,0.2954,343.4668,49.9936,345.822,FingerCubeReady,TABLE_Folding,-0.0159,1.1973,-0.6327,0.9976,0.2407,355.557,0.0331,0.023,0.9992,358.6064,1.8755,0,0.0011,0.023,0.9997,358.6084,0.0482,0,Player2Face,0.018,1.2043,0.8528,0.0009,0.796,-0.2958,349.5961,222.5538,336.7963,FingerCubeReady,TABLE_Folding,1445.961,0,1,Cube1,-0.4,0.89,0,0,1407.328,1398.1458664,0.0185153855987623,0.5045,99.6877,31.0417,20.1504,0.8625,0
joint,5079,1,Initiator,6,4,2,Responder,-1,0,1,2,3,0,-0.0153,1.1961,0.8375,6.52,180.4512,356.9953,-0.0157,1.1943,0.8224,6.4494,180.5101,356.9607,1,-0.0318,0.0041,-0.0243,0.0026,0.1215,0.9926,0.0309,0.0074,-0.0235,-0.0472,0.1195,0.9917,-0.0154,1.2027,0.8455,0.007,0.0093,-0.9999,1,Player1Face,-0.005,1.2166,-0.6429,Player1Face,7827189778,-0.001,0.8002,0.2954,343.4283,50.0107,345.8052,FingerCubeReady,TABLE_Folding,-0.0159,1.1972,-0.6328,1.0092,0.2202,355.5334,0.0357,0.0236,0.9991,358.6283,1.9085,0,0.001,0.0236,0.9997,358.6303,0.0546,0,Player2Face,0.0194,1.2047,0.8531,0.0009,0.7961,-0.2958,349.5954,222.5565,336.7978,FingerCubeReady,TABLE_Folding,1445.973,0,1,Cube1,-0.4,0.89,0,0,1407.339,1398.1567127,0.0185153855987623,0.5045,99.6925,31.0291,20.1466,0.8555,0
joint,5079,1,Initiator,6,4,2,Responder,-1,0,1,2,3,0,-0.0153,1.196,0.8374,6.5456,180.4375,356.9985,-0.0158,1.1943,0.8224,6.4459,180.5067,356.9582,1,-0.0318,0.0041,-0.0243,0.0025,0.1217,0.9926,0.0309,0.0074,-0.0235,-0.0477,0.1193,0.9917,-0.0154,1.2027,0.8455,0.0074,0.0094,-0.9999,1,Player1Face,-0.0044,1.2167,-0.643,Player1Face,7827198109,-0.0011,0.8002,0.2954,343.4186,49.9977,345.8175,FingerCubeReady,TABLE_Folding,-0.0158,1.1972,-0.6327,1.0182,0.2374,355.484,0.0414,0.0259,0.9988,358.5958,2.0341,0,-0.0013,0.0259,0.9996,358.5942,0.0217,0,Player2Face,0.0225,1.2077,0.8535,0.0009,0.796,-0.2958,349.5945,222.5528,336.8079,FingerCubeReady,TABLE_Folding,1445.995,0,1,Cube1,-0.4,0.89,0,0,1407.35,1398.168251,0.0185153855987623,0.5045,99.7004,31.0499,20.1554,0.8718,0
joint,5079,1,Initiator,6,4,2,Responder,-1,0,1,2,3,0,-0.0152,1.196,0.8374,6.548,180.4121,357.0098,-0.0157,1.1943,0.8224,6.4162,180.5307,356.9344,1,-0.0318,0.0041,-0.0243,0.0024,0.1217,0.9926,0.0309,0.0074,-0.0235,-0.0477,0.1199,0.9916,-0.0154,1.2028,0.8455,0.0069,0.0102,-0.9999,1,Player1Face,-0.0051,1.218,-0.6429,Player1Face,7827214772,-0.0011,0.8002,0.2954,343.3538,49.9877,345.8194,FingerCubeReady,TABLE_Folding,-0.0158,1.1972,-0.6327,1.0182,0.2374,355.484,0.0414,0.0259,0.9988,358.5958,2.0341,0,-0.0013,0.0259,0.9996,358.5942,0.0217,0,Player2Face,0.0225,1.2077,0.8535,0.0009,0.796,-0.2958,349.5971,222.5625,336.8155,FingerCubeReady,TABLE_Folding,1445.995,0,1,Cube1,-0.4,0.89,0,0,1407.362,1398.1795281,0.0185153855987623,0.5045,99.7184,31.0602,20.2014,0.9005,0
joint,5079,1,Initiator,6,4,2,Responder,-1,0,1,2,3,0,-0.0153,1.1959,0.8374,6.5476,180.3903,357.0316,-0.0157,1.1943,0.8224,6.4114,180.529,356.9178,1,-0.0318,0.0041,-0.0243,0.0025,0.1222,0.9925,0.0309,0.0074,-0.0235,-0.048,0.1199,0.9916,-0.0153,1.2028,0.8455,0.007,0.0105,-0.9999,1,Player1Face,-0.005,1.2185,-0.643,Player1Face,7827223104,-0.0011,0.8002,0.2954,343.3139,50,345.8107,FingerCubeReady,TABLE_Folding,-0.0158,1.1971,-0.6328,1.0178,0.259,355.4669,0.0426,0.0265,0.9988,358.5642,2.152,0,-0.0028,0.0265,0.9996,358.5611,359.9745,0,Player2Face,0.0229,1.2086,0.8533,0.0009,0.796,-0.2958,349.5971,222.5625,336.8155,FingerCubeReady,TABLE_Folding,1446.006,0,1,Cube1,-0.4,0.89,0,0,1407.374,1398.1909239,0.0185153855987623,0.5044,99.7196,31.0766,20.2205,0.922,0
joint,5079,1,Initiator,6,4,2,Responder,-1,0,1,2,3,0,-0.0152,1.1959,0.8374,6.5569,180.3565,357.0445,-0.0157,1.1944,0.8224,6.4121,180.525,356.9091,1,-0.0318,0.0041,-0.0243,0.0025,0.1221,0.9925,0.0309,0.0075,-0.0235,-0.0483,0.1198,0.9916,-0.0153,1.2028,0.8455,0.0072,0.0104,-0.9999,1,Player1Face,-0.0046,1.2183,-0.6431,Player1Face,7827231435,-0.0011,0.8002,0.2954,343.3104,49.998,345.8079,FingerCubeReady,TABLE_Folding,-0.0158,1.1971,-0.6327,1.0311,0.2814,355.4508,0.0402,0.0269,0.9989,358.5349,2.2288,0,-0.003,0.0269,0.9996,358.5311,359.9284,0,Player2Face,0.0216,1.2089,0.8528,0.0009,0.796,-0.2959,349.5902,222.5807,336.8182,FingerCubeReady,TABLE_Folding,1446.017,0,1,Cube1,-0.4,0.89,0,0,1407.384,1398.2017522,0.0185153855987623,0.5044,99.723,31.0825,20.2131,0.9234,0
joint,5079,1,Initiator,6,4,2,Responder,-1,0,1,2,3,0,-0.0152,1.1959,0.8374,6.5585,180.3343,357.0743,-0.0155,1.1945,0.8225,6.417,180.5161,356.9122,1,-0.0318,0.0041,-0.0243,0.0032,0.1228,0.9924,0.0309,0.0075,-0.0235,-0.0469,0.1199,0.9917,-0.0152,1.2029,0.8456,0.0063,0.0108,-0.9999,1,Player1Face,-0.0058,1.2189,-0.6429,Player1Face,7827248098,-0.0011,0.8002,0.2954,343.2865,50.0061,345.8026,FingerCubeReady,TABLE_Folding,-0.0157,1.1971,-0.6327,1.0489,0.3246,355.457,0.04,0.0275,0.9989,358.4761,2.2819,0,-0.005,0.0275,0.9996,358.4721,359.8334,0,Player2Face,0.0212,1.2096,0.8526,0.0009,0.796,-0.2959,349.5877,222.5804,336.8206,FingerCubeReady,TABLE_Folding,1446.04,0,1,Cube1,-0.4,0.89,0,0,1407.395,1398.2125965,0.0185153855987623,0.5044,99.7236,31.0628,20.2376,0.9234,0
joint,5079,1,Initiator,6,4,2,Responder,-1,0,1,2,3,0,-0.0152,1.1959,0.8374,6.5659,180.3015,357.1092,-0.0155,1.1945,0.8225,6.4395,180.5048,356.925,1,-0.0318,0.0041,-0.0243,0.0033,0.1228,0.9924,0.0309,0.0075,-0.0235,-0.0462,0.1204,0.9916,-0.0151,1.2029,0.8456,0.0061,0.0106,-0.9999,1,Player1Face,-0.0061,1.2186,-0.6428,Player1Face,7827256430,-0.0011,0.8002,0.2954,343.2378,49.9879,345.8031,FingerCubeReady,TABLE_Folding,-0.0157,1.1971,-0.6327,1.0545,0.355,355.4684,0.0395,0.0276,0.9989,358.4582,2.2846,0,-0.0056,0.0276,0.9996,358.4547,359.7923,0,Player2Face,0.0212,1.2096,0.8525,0.0009,0.7961,-0.2959,349.5815,222.5808,336.809,FingerCubeReady,TABLE_Folding,1446.049,0,1,Cube1,-0.4,0.89,0,0,1407.406,1398.2241673,0.0185153855987623,0.5044,99.7472,31.049,20.2244,0.9094,0
