Task,TrialID,TargetLocation,RoleA,B1_Val_A,B2_Val_A,B3_Val_A,RoleB,PredictiveGaze,AV_Display,Gaze_1,Gaze_2,Gaze_3,Gaze_4,HeadX,HeadY,HeadZ,HeadEulerX,HeadEulerY,HeadEulerZ,PoseX,PoseY,PoseZ,PoseEulerX,PoseEulerY,PoseEulerZ,PoseValid,LeftGazeOriginX,LeftGazeOriginY,LeftGazeOriginZ,LeftGazeDirectionX,LeftGazeDirectionY,LeftGazeDirectionZ,RightGazeOriginX,RightGazeOriginY,RightGazeOriginZ,RightGazeDirectionX,RightGazeDirectionY,RightGazeDirectionZ,CombinedGazeOriginX,CombinedGazeOriginY,CombinedGazeOriginZ,CombinedGazeDirectionX,CombinedGazeDirectionY,CombinedGazeDirectionZ,GazeValid,GazedObject,GazedPointX,GazedPointY,GazedPointZ,GazedObjG2OM,EyeTimeStamp,HandPosX,HandPosY,HandPosZ,HandEulerX,HandEulerY,HandEulerZ,HandContactObj,HandPointObj,PartnerHeadPosX,PartnerHeadPosY,PartnerHeadPosZ,PartnerHeadEulerX,PartnerHeadEulerY,PartnerHeadEulerZ,PartnerLeftEyeGazeVectorX,PartnerLeftEyeGazeVectorY,PartnerLeftEyeGazeZ,PartnerLeftEyeEulerX,PartnerLeftEyeEulerY,PartnerLeftEyeEulerZ,PartnerRightEyeGazeVectorX,PartnerRightEyeGazeVectorY,PartnerRightEyeGazeVectorZ,PartnerRightEyeEulerX,PartnerRightEyeEulerY,PartnerRightEyeEulerZ,PartnerGazedObject,PartnerGazedPointX,PartnerGazedPointY,PartnerGazedPointZ,PartnerHandPosX,PartnerHandPosY,PartnerHandPosZ,PartnerHandEulerX,PartnerHandEulerY,PartnerHandEulerZ,PartnerHandContactName,PartnerPointName,PartnerLocalTime,JointAttention,JointGaze,TargetName,TargetPosX,TargetPosY,TargetPosZ,ExpPhase,UnityTime,NetworkTime,NetworkRTT,HandToTargetDist,HandAngleToTarget,GazeAngleToTarget,GazeAngleToPartnerHand,GazeAngleToPartnerHead,MovePhase
joint,5025,3,Responder,5,1,3,Initiator,0,3,3,2,1,0,0.0195,1.1734,0.8831,6.9257,185.4053,359.8012,0.0182,1.172,0.8685,6.6812,185.3746,359.9158,1,-0.0316,0.0043,-0.0234,-0.0538,0.1299,0.9901,0.0309,0.0052,-0.0224,-0.095,0.1294,0.987,0.0206,1.1794,0.8905,-0.0195,0.0138,-0.9997,1,Player1Face,-0.0095,1.2007,-0.6497,Player1Face,190296887950,0.0011,0.7997,0.2925,356.5786,63.238,350.243,FingerCubeReady,TABLE_Folding,-0.0101,1.1708,-0.6376,358.1262,3.6838,357.1723,-0.0364,-0.019,0.9991,1.1207,357.9193,0,-0.0684,-0.019,0.9975,1.1227,356.0473,0,Player2Face,0.0056,1.1961,0.8929,0.0069,0.806,-0.3204,345.1061,222.3511,342.7173,FingerCubeReady,TABLE_Folding,242.174,0,1,Cube3,0.4,0.89,0,0,245.648,228.18304695,0.0134981560636924,0.5029,33.0604,29.5567,17.9368,1.1149,0
joint,5025,3,Responder,5,1,3,Initiator,0,3,3,2,1,0,0.0195,1.1734,0.883,6.9505,185.3851,359.8351,0.0182,1.172,0.8685,6.6812,185.3746,359.9158,1,-0.0316,0.0043,-0.0234,-0.0538,0.1299,0.9901,0.0309,0.0052,-0.0224,-0.095,0.1294,0.987,0.0206,1.1794,0.8905,-0.0195,0.0138,-0.9997,1,Player1Face,-0.0095,1.2007,-0.6497,Player1Face,190296887950,0.0011,0.7997,0.2925,356.5898,63.246,350.2347,FingerCubeReady,TABLE_Folding,-0.0102,1.1708,-0.6377,358.1493,3.6551,357.191,-0.0368,-0.0176,0.9991,1.084,357.9199,0,-0.0675,-0.0176,0.9976,1.0872,356.0785,0,Player2Face,0.0052,1.1975,0.8927,0.0069,0.806,-0.3204,345.1183,222.3726,342.6975,FingerCubeReady,TABLE_Folding,242.1963,0,1,Cube3,0.4,0.89,0,0,245.6685,228.20342815,0.0134981560636924,0.5029,33.0764,29.5567,17.9359,1.1168,0
joint,5025,3,Responder,5,1,3,Initiator,0,3,3,2,1,0,0.0196,1.1734,0.883,6.959,185.3772,359.8539,0.0182,1.172,0.8685,6.6812,185.3746,359.9158,1,-0.0316,0.0043,-0.0234,-0.0538,0.1299,0.9901,0.0309,0.0052,-0.0224,-0.095,0.1294,0.987,0.0206,1.1794,0.8905,-0.0195,0.0138,-0.9997,1,Player1Face,-0.0095,1.2007,-0.6497,Player1Face,190296887950,0.0011,0.7997,0.2925,356.5959,63.2535,350.2305,FingerCubeReady,TABLE_Folding,-0.0103,1.1708,-0.6377,358.1573,3.6232,357.2045,-0.0364,-0.0182,0.9991,1.0653,357.9154,0,-0.0673,-0.0182,0.9976,1.0686,356.0966,0,Player2Face,0.0048,1.1964,0.8929,0.0069,0.806,-0.3204,345.1308,222.3904,342.6898,FingerCubeReady,TABLE_Folding,242.2073,0,1,Cube3,0.4,0.89,0,0,245.6803,228.21525355,0.0134981560636924,0.5029,33.0877,29.5567,17.9351,1.1179,0
joint,5025,3,Responder,5,1,3,Initiator,0,3,3,2,1,0,0.0196,1.1734,0.883,6.9754,185.3645,359.8582,0.0182,1.172,0.8685,6.6812,185.3746,359.9158,1,-0.0316,0.0043,-0.0234,-0.0538,0.1299,0.9901,0.0309,0.0052,-0.0224,-0.095,0.1294,0.987,0.0206,1.1794,0.8905,-0.0195,0.0138,-0.9997,1,Player1Face,-0.0095,1.2007,-0.6497,Player1Face,190296887950,0.0011,0.7997,0.2925,356.5938,63.256,350.2351,FingerCubeReady,TABLE_Folding,-0.0104,1.1708,-0.6376,358.1732,3.5942,357.2115,-0.036,-0.0189,0.9991,1.0605,357.9169,0,-0.0666,-0.0189,0.9977,1.0624,356.1181,0,Player2Face,0.0048,1.1948,0.8931,0.0069,0.806,-0.3204,345.1414,222.3936,342.6944,FingerCubeReady,TABLE_Folding,242.2189,0,1,Cube3,0.4,0.89,0,0,245.6909,228.22569305,0.0134981560636924,0.5028,33.087,29.5567,17.9354,1.1182,0
joint,5025,3,Responder,5,1,3,Initiator,0,3,3,2,1,0,0.0197,1.1733,0.8831,6.9897,185.3525,359.8694,0.0182,1.172,0.8685,6.6812,185.3746,359.9158,1,-0.0316,0.0043,-0.0234,-0.0538,0.1299,0.9901,0.0309,0.0052,-0.0224,-0.095,0.1294,0.987,0.0206,1.1794,0.8905,-0.0195,0.0138,-0.9997,1,Player1Face,-0.0095,1.2007,-0.6496,Player1Face,190296887950,0.0011,0.7996,0.2925,356.6088,63.2595,350.2253,FingerCubeReady,TABLE_Folding,-0.0104,1.1708,-0.6376,358.1844,3.5754,357.2104,-0.0363,-0.0184,0.9991,1.0601,357.9188,0,-0.0663,-0.0184,0.9977,1.0612,356.1394,0,Player2Face,0.0043,1.1953,0.8931,0.0069,0.806,-0.3205,345.1514,222.4045,342.698,FingerCubeReady,TABLE_Folding,242.2297,0,1,Cube3,0.4,0.89,0,0,245.7027,228.23772775,0.0134981560636924,0.5029,33.1007,29.5567,17.9355,1.1182,0
joint,5025,3,Responder,5,1,3,Initiator,0,3,3,2,1,0,0.0197,1.1733,0.883,7.0165,185.3443,359.8756,0.0181,1.1716,0.8683,6.9346,185.405,359.8095,1,-0.0316,0.0043,-0.0234,-0.0533,0.1322,0.9898,0.0309,0.0052,-0.0223,-0.0956,0.133,0.9865,0.0205,1.1791,0.8902,-0.0202,0.0126,-0.9997,1,Player1Face,-0.0107,1.1984,-0.6492,Player1Face,190296996260,0.0011,0.7996,0.2925,356.6078,63.2621,350.224,FingerCubeReady,TABLE_Folding,-0.0105,1.1707,-0.6376,358.1801,3.5683,357.2167,-0.0364,-0.0187,0.9991,1.0606,357.9183,0,-0.0672,-0.0187,0.9976,1.0611,356.1514,0,Player2Face,0.0034,1.195,0.8934,0.0069,0.806,-0.3205,345.1478,222.4156,342.688,FingerCubeReady,TABLE_Folding,242.2409,0,1,Cube3,0.4,0.89,0,0,245.7133,228.24805325,0.0134981560636924,0.5029,33.1035,29.5468,17.8522,1.034,0
joint,5025,3,Responder,5,1,3,Initiator,0,3,3,2,1,0,0.0197,1.1733,0.883,7.0238,185.3326,359.8808,0.0182,1.1716,0.8682,6.9563,185.3797,359.8479,1,-0.0316,0.0043,-0.0234,-0.0527,0.1321,0.9898,0.0309,0.0052,-0.0223,-0.0948,0.1338,0.9865,0.0205,1.179,0.8902,-0.0204,0.0125,-0.9997,1,Player1Face,-0.0109,1.1982,-0.6492,Player1Face,190297021255,0.0011,0.7996,0.2925,356.6044,63.2726,350.2229,FingerCubeReady,TABLE_Folding,-0.0105,1.1707,-0.6375,358.1866,3.5472,357.208,-0.0359,-0.0183,0.9991,1.0594,357.9211,0,-0.0672,-0.0183,0.9976,1.0597,356.1534,0,Player2Face,0.0031,1.1953,0.8934,0.0069,0.806,-0.3205,345.1556,222.4258,342.6955,FingerCubeReady,TABLE_Folding,242.2519,0,1,Cube3,0.4,0.89,0,0,245.7323,228.26752275,0.0134981560636924,0.5028,33.1156,29.5485,17.8455,1.0272,0
joint,5025,3,Responder,5,1,3,Initiator,0,3,3,2,1,0,0.0198,1.1733,0.883,7.0327,185.3295,359.8893,0.0182,1.1716,0.8682,6.9563,185.3797,359.8479,1,-0.0316,0.0043,-0.0234,-0.0527,0.1321,0.9898,0.0309,0.0052,-0.0223,-0.0948,0.1338,0.9865,0.0205,1.179,0.8902,-0.0204,0.0125,-0.9997,1,Player1Face,-0.0109,1.1982,-0.6491,Player1Face,190297021255,0.0011,0.7996,0.2924,356.6122,63.2808,350.2248,FingerCubeReady,TABLE_Folding,-0.0106,1.1707,-0.6375,358.2113,3.5298,357.1981,-0.034,-0.0183,0.9992,1.0544,357.9747,0,-0.0663,-0.0183,0.9977,1.0547,356.1725,0,Player2Face,0.0048,1.1945,0.8931,0.0069,0.806,-0.3205,345.1578,222.4132,342.6938,FingerCubeReady,TABLE_Folding,242.2746,0,1,Cube3,0.4,0.89,0,0,245.7402,228.27512175,0.0134981560636924,0.5028,33.1269,29.5485,17.8456,1.0279,0
joint,5025,3,Responder,5,1,3,Initiator,0,3,3,2,1,0,0.0198,1.1733,0.883,7.0395,185.3163,359.8998,0.0182,1.1716,0.8682,6.9661,185.3716,359.8558,1,-0.0316,0.0043,-0.0234,-0.0527,0.1322,0.9898,0.0309,0.0052,-0.0223,-0.0955,0.1342,0.9863,0.0206,1.179,0.8902,-0.0199,0.0126,-0.9997,1,Player1Face,-0.01,1.1984,-0.6492,Player1Face,190297029586,0.0011,0.7995,0.2924,356.6136,63.2859,350.2198,FingerCubeReady,TABLE_Folding,-0.0106,1.1707,-0.6375,358.2113,3.5298,357.1981,-0.034,-0.0183,0.9992,1.0544,357.9747,0,-0.0663,-0.0183,0.9977,1.0547,356.1725,0,Player2Face,0.0048,1.1945,0.8931,0.0069,0.806,-0.3205,345.18,222.4169,342.6864,FingerCubeReady,TABLE_Folding,242.2746,0,1,Cube3,0.4,0.89,0,0,245.7475,228.28219545,0.0134981560636924,0.5028,33.1361,29.5259,17.848,1.0327,0
joint,5025,3,Responder,5,1,3,Initiator,0,3,3,2,1,0,0.0198,1.1733,0.883,7.0541,185.3179,359.896,0.0183,1.1715,0.8682,6.9882,185.3538,359.8683,1,-0.0316,0.0043,-0.0234,-0.0525,0.1324,0.9898,0.0309,0.0052,-0.0223,-0.0953,0.1343,0.9863,0.0206,1.179,0.8902,-0.0198,0.0124,-0.9997,1,Player1Face,-0.0098,1.198,-0.6491,Player1Face,190297046249,0.0011,0.7995,0.2924,356.615,63.2804,350.2253,FingerCubeReady,TABLE_Folding,-0.0106,1.1707,-0.6374,358.2281,3.5115,357.2125,-0.0343,-0.0179,0.9992,1.0492,357.9982,0,-0.0669,-0.0179,0.9977,1.0498,356.1767,0,Player2Face,0.0035,1.1946,0.8934,0.0069,0.806,-0.3205,345.18,222.4169,342.6864,FingerCubeReady,TABLE_Folding,242.2857,0,1,Cube3,0.4,0.89,0,0,245.758,228.29271525,0.0134981560636924,0.5028,33.1299,29.5092,17.8341,1.0188,0
