Task,TrialID,TargetLocation,RoleA,B1_Val_A,B2_Val_A,B3_Val_A,RoleB,PredictiveGaze,AV_Display,Gaze_1,Gaze_2,Gaze_3,Gaze_4,HeadX,HeadY,HeadZ,HeadEulerX,HeadEulerY,HeadEulerZ,PoseX,PoseY,PoseZ,PoseEulerX,PoseEulerY,PoseEulerZ,PoseValid,LeftGazeOriginX,LeftGazeOriginY,LeftGazeOriginZ,LeftGazeDirectionX,LeftGazeDirectionY,LeftGazeDirectionZ,RightGazeOriginX,RightGazeOriginY,RightGazeOriginZ,RightGazeDirectionX,RightGazeDirectionY,RightGazeDirectionZ,CombinedGazeOriginX,CombinedGazeOriginY,CombinedGazeOriginZ,CombinedGazeDirectionX,CombinedGazeDirectionY,CombinedGazeDirectionZ,GazeValid,GazedObject,GazedPointX,GazedPointY,GazedPointZ,GazedObjG2OM,EyeTimeStamp,HandPosX,HandPosY,HandPosZ,HandEulerX,HandEulerY,HandEulerZ,HandContactObj,HandPointObj,PartnerHeadPosX,PartnerHeadPosY,PartnerHeadPosZ,PartnerHeadEulerX,PartnerHeadEulerY,PartnerHeadEulerZ,PartnerLeftEyeGazeVectorX,PartnerLeftEyeGazeVectorY,PartnerLeftEyeGazeZ,PartnerLeftEyeEulerX,PartnerLeftEyeEulerY,PartnerLeftEyeEulerZ,PartnerRightEyeGazeVectorX,PartnerRightEyeGazeVectorY,PartnerRightEyeGazeVectorZ,PartnerRightEyeEulerX,PartnerRightEyeEulerY,PartnerRightEyeEulerZ,PartnerGazedObject,PartnerGazedPointX,PartnerGazedPointY,PartnerGazedPointZ,PartnerHandPosX,PartnerHandPosY,PartnerHandPosZ,PartnerHandEulerX,PartnerHandEulerY,PartnerHandEulerZ,PartnerHandContactName,PartnerPointName,PartnerLocalTime,JointAttention,JointGaze,TargetName,TargetPosX,TargetPosY,TargetPosZ,ExpPhase,UnityTime,NetworkTime,NetworkRTT,HandToTargetDist,HandAngleToTarget,GazeAngleToTarget,GazeAngleToPartnerHand,GazeAngleToPartnerHead,MovePhase
joint,7574,1,Initiator,6,2,4,Responder,-1,0,1,3,2,0,0.0313,1.1845,0.8149,6.6816,185.7695,358.6959,0.0302,1.183,0.8001,6.3902,185.6227,358.7704,1,-0.0318,0.0048,-0.0241,-0.0775,0.0662,0.9948,0.0312,0.0059,-0.024,-0.1173,0.0594,0.9913,0.0327,1.191,0.8233,-0.0018,-0.0461,-0.9989,1,Player1Face,0.0297,1.1148,-0.8295,Player1Face,18069854622,0.0031,0.797,0.3116,339.4262,53.1558,348.5844,FingerCubeReady,TABLE_Folding,0.012,1.1615,-0.902,3.9761,1.1062,353.9549,0.0134,0.0878,0.9965,354.8991,0.7356,0,-0.0078,0.0878,0.9957,354.8951,359.5355,0,Player2Face,0.0667,1.1931,0.8271,0.0084,0.7957,-0.3007,356.756,240.2128,331.8023,FingerCubeReady,TABLE_Folding,2960.388,0,1,Cube1,-0.4,0.89,0,0,2981.009,2947.19754745,0.0111914965045395,0.518,95.0026,31.0985,16.77,1.7613,0
joint,7574,1,Initiator,6,2,4,Responder,-1,0,1,3,2,0,0.0312,1.1844,0.8149,6.7271,185.7613,358.6778,0.0302,1.183,0.8001,6.3901,185.6253,358.7584,1,-0.0318,0.0048,-0.0241,-0.0771,0.067,0.9948,0.0312,0.0059,-0.024,-0.1175,0.0598,0.9913,0.0327,1.191,0.8233,-0.002,-0.0454,-0.999,1,Player1Face,0.0293,1.1159,-0.8295,Player1Face,18069862953,0.0031,0.797,0.3117,339.4237,53.1424,348.5856,FingerCubeReady,TABLE_Folding,0.012,1.1615,-0.902,3.9643,1.1108,353.9562,0.013,0.0871,0.9966,354.9228,0.7462,0,-0.0074,0.0871,0.9957,354.9187,359.5406,0,Player2Face,0.0667,1.1922,0.8274,0.0084,0.7957,-0.3007,356.756,240.2128,331.8023,FingerCubeReady,TABLE_Folding,2960.399,0,1,Cube1,-0.4,0.89,0,0,2981.021,2947.20911045,0.0111914965045395,0.518,95.0114,31.107,16.8065,1.7204,0
joint,7574,1,Initiator,6,2,4,Responder,-1,0,1,3,2,0,0.0312,1.1843,0.8148,6.7916,185.7499,358.6554,0.0301,1.183,0.8001,6.4016,185.6492,358.7537,1,-0.0318,0.0048,-0.0241,-0.0764,0.0675,0.9948,0.0312,0.0059,-0.024,-0.1174,0.0605,0.9912,0.0326,1.191,0.8233,-0.0028,-0.045,-0.999,1,Player1Face,0.0279,1.1165,-0.8294,Player1Face,18069879616,0.0031,0.797,0.3117,339.4216,53.1406,348.5843,FingerCubeReady,TABLE_Folding,0.012,1.1615,-0.902,3.9574,1.1163,353.9403,0.0129,0.087,0.9966,354.9482,0.7492,0,-0.0082,0.087,0.9957,354.944,359.5434,0,Player2Face,0.0659,1.1924,0.8272,0.0084,0.7956,-0.3007,356.7563,240.2112,331.8043,FingerCubeReady,TABLE_Folding,2960.41,0,1,Cube1,-0.4,0.89,0,0,2981.032,2947.21970125,0.0111914965045395,0.518,95.0143,31.0756,16.8242,1.6857,0
joint,7574,1,Initiator,6,2,4,Responder,-1,0,1,3,2,0,0.0312,1.1842,0.8148,6.8696,185.7448,358.6412,0.0301,1.183,0.8001,6.4064,185.6602,358.7562,1,-0.0318,0.0048,-0.0241,-0.0764,0.0681,0.9947,0.0312,0.0059,-0.024,-0.1177,0.0607,0.9912,0.0326,1.191,0.8233,-0.0029,-0.0447,-0.999,1,Player1Face,0.0277,1.117,-0.8294,Player1Face,18069887948,0.0031,0.7969,0.3117,339.4251,53.1436,348.5863,FingerCubeReady,TABLE_Folding,0.0123,1.1616,-0.902,3.9444,1.1214,353.9312,0.0134,0.0876,0.9965,354.9642,0.7523,0,-0.0082,0.0876,0.9957,354.9598,359.541,0,Player2Face,0.0667,1.1939,0.8269,0.0084,0.7956,-0.3007,356.7552,240.213,331.8057,FingerCubeReady,TABLE_Folding,2960.421,0,1,Cube1,-0.4,0.89,0,0,2981.043,2947.23103615,0.0111914965045395,0.518,95.0117,31.0794,16.8433,1.6658,0
joint,7574,1,Initiator,6,2,4,Responder,-1,0,1,3,2,0,0.0312,1.184,0.8147,6.9599,185.7316,358.6167,0.03,1.1831,0.8001,6.4074,185.674,358.756,1,-0.0318,0.0048,-0.0241,-0.0763,0.0683,0.9947,0.0312,0.0059,-0.024,-0.1174,0.0613,0.9912,0.0325,1.191,0.8233,-0.0034,-0.0443,-0.999,1,Player1Face,0.027,1.1177,-0.8293,Player1Face,18069896279,0.0031,0.7969,0.3117,339.4275,53.145,348.5863,FingerCubeReady,TABLE_Folding,0.0123,1.1616,-0.902,3.9428,1.1382,353.9311,0.0128,0.0867,0.9966,354.9778,0.7531,0,-0.0083,0.0867,0.9957,354.9733,359.537,0,Player2Face,0.0664,1.1924,0.8272,0.0084,0.7956,-0.3007,356.7555,240.2143,331.8084,FingerCubeReady,TABLE_Folding,2960.432,0,1,Cube1,-0.4,0.89,0,0,2981.054,2947.24218805,0.0111914965045395,0.518,95.0114,31.0697,16.8659,1.6355,0
joint,7574,1,Initiator,6,2,4,Responder,-1,0,1,3,2,0,0.0312,1.1839,0.8147,7.0502,185.7131,358.5956,0.0299,1.1831,0.8,6.4046,185.6938,358.7039,1,-0.0318,0.0048,-0.0241,-0.0763,0.0692,0.9947,0.0312,0.0059,-0.024,-0.1171,0.0627,0.9911,0.0324,1.1911,0.8232,-0.0039,-0.0431,-0.9991,1,Player1Face,0.026,1.1199,-0.8293,Player1Face,18069912942,0.0031,0.7969,0.3116,339.4345,53.1465,348.5854,FingerCubeReady,TABLE_Folding,0.0123,1.1616,-0.902,3.9375,1.1482,353.9307,0.0129,0.0866,0.9966,354.9933,0.7508,0,-0.0091,0.0866,0.9957,354.9888,359.5268,0,Player2Face,0.066,1.1923,0.8271,0.0084,0.7956,-0.3007,356.754,240.2131,331.8078,FingerCubeReady,TABLE_Folding,2960.443,0,1,Cube1,-0.4,0.89,0,0,2981.065,2947.25367445,0.0111914965045395,0.518,95.0105,31.0793,16.9407,1.5532,0
joint,7574,1,Initiator,6,2,4,Responder,-1,0,1,3,2,0,0.0312,1.1837,0.8146,7.1394,185.6968,358.5812,0.0299,1.1831,0.8,6.4052,185.7066,358.6684,1,-0.0318,0.0048,-0.0241,-0.0761,0.0698,0.9946,0.0312,0.0059,-0.024,-0.1173,0.063,0.9911,0.0324,1.1911,0.8232,-0.0042,-0.0425,-0.9991,1,Player1Face,0.0255,1.1207,-0.8293,Player1Face,18069921274,0.0031,0.7969,0.3116,339.4446,53.1504,348.5833,FingerCubeReady,TABLE_Folding,0.0124,1.1615,-0.9022,3.9371,1.1597,353.9392,0.0126,0.0867,0.9966,355.0057,0.7458,0,-0.0092,0.0867,0.9957,355.001,359.5122,0,Player2Face,0.0659,1.1925,0.827,0.0084,0.7956,-0.3007,356.7486,240.2078,331.8151,FingerCubeReady,TABLE_Folding,2960.454,0,1,Cube1,-0.4,0.89,0,0,2981.077,2947.26453725,0.0111914965045395,0.518,95.008,31.0811,16.9726,1.5185,0
joint,7574,1,Initiator,6,2,4,Responder,-1,0,1,3,2,0,0.0312,1.1836,0.8146,7.2267,185.6742,358.5526,0.0299,1.1831,0.8,6.4103,185.7227,358.6358,1,-0.0318,0.0048,-0.0241,-0.0761,0.0702,0.9946,0.0312,0.0059,-0.024,-0.1174,0.0632,0.9911,0.0325,1.1911,0.8232,-0.0045,-0.0423,-0.9991,1,Player1Face,0.025,1.1211,-0.8294,Player1Face,18069929605,0.0031,0.7969,0.3116,339.4461,53.1513,348.5845,FingerCubeReady,TABLE_Folding,0.0124,1.1616,-0.9022,3.9398,1.1619,353.9619,0.0125,0.0869,0.9966,355.0129,0.7383,0,-0.0097,0.0869,0.9957,355.0082,359.4942,0,Player2Face,0.0654,1.1928,0.8267,0.0084,0.7956,-0.3007,356.7494,240.2093,331.815,FingerCubeReady,TABLE_Folding,2960.466,0,1,Cube1,-0.4,0.89,0,0,2981.087,2947.27590345,0.0111914965045395,0.518,95.0067,31.0743,16.9851,1.5021,0
joint,7574,1,Initiator,6,2,4,Responder,-1,0,1,3,2,0,0.0312,1.1835,0.8145,7.2993,185.6689,358.5384,0.0299,1.1831,0.8,6.4327,185.7529,358.601,1,-0.0318,0.0048,-0.0241,-0.0764,0.0716,0.9945,0.0312,0.0059,-0.024,-0.1176,0.0649,0.9909,0.0324,1.1911,0.8232,-0.0049,-0.041,-0.9991,1,Player1Face,0.0244,1.1232,-0.8294,Player1Face,18069946268,0.0031,0.7969,0.3116,339.4343,53.1529,348.584,FingerCubeReady,TABLE_Folding,0.0124,1.1616,-0.9021,3.9313,1.1691,353.9545,0.0119,0.0865,0.9967,355.0189,0.7276,0,-0.0098,0.0865,0.9957,355.0142,359.4775,0,Player2Face,0.0651,1.1924,0.8267,0.0084,0.7956,-0.3007,356.7547,240.2155,331.8115,FingerCubeReady,TABLE_Folding,2960.477,0,1,Cube1,-0.4,0.89,0,0,2981.099,2947.28703915,0.0111914965045395,0.518,95.009,31.0931,17.0535,1.4283,0
joint,7574,1,Initiator,6,2,4,Responder,-1,0,1,3,2,0,0.0312,1.1834,0.8144,7.3584,185.6485,358.5034,0.0298,1.183,0.8,6.4422,185.7658,358.6058,1,-0.0318,0.0048,-0.0241,-0.0767,0.0725,0.9944,0.0312,0.0059,-0.024,-0.1179,0.0655,0.9909,0.0323,1.191,0.8232,-0.0048,-0.0405,-0.9992,1,Player1Face,0.0244,1.1241,-0.8295,Player1Face,18069954600,0.0032,0.7969,0.3116,339.4375,53.1575,348.5826,FingerCubeReady,TABLE_Folding,0.0123,1.1617,-0.902,3.9491,1.1615,353.9763,0.0119,0.0869,0.9966,355.0223,0.7153,0,-0.0098,0.0869,0.9957,355.0176,359.4641,0,Player2Face,0.0649,1.1926,0.8265,0.0084,0.7956,-0.3007,356.7535,240.216,331.8129,FingerCubeReady,TABLE_Folding,2960.488,0,1,Cube1,-0.4,0.89,0,0,2981.11,2947.29799385,0.0111914965045395,0.518,95.0072,31.1109,17.0848,1.4007,0
