Task,TrialID,TargetLocation,RoleA,B1_Val_A,B2_Val_A,B3_Val_A,RoleB,PredictiveGaze,AV_Display,Gaze_1,Gaze_2,Gaze_3,Gaze_4,HeadX,HeadY,HeadZ,HeadEulerX,HeadEulerY,HeadEulerZ,PoseX,PoseY,PoseZ,PoseEulerX,PoseEulerY,PoseEulerZ,PoseValid,LeftGazeOriginX,LeftGazeOriginY,LeftGazeOriginZ,LeftGazeDirectionX,LeftGazeDirectionY,LeftGazeDirectionZ,RightGazeOriginX,RightGazeOriginY,RightGazeOriginZ,RightGazeDirectionX,RightGazeDirectionY,RightGazeDirectionZ,CombinedGazeOriginX,CombinedGazeOriginY,CombinedGazeOriginZ,CombinedGazeDirectionX,CombinedGazeDirectionY,CombinedGazeDirectionZ,GazeValid,GazedObject,GazedPointX,GazedPointY,GazedPointZ,GazedObjG2OM,EyeTimeStamp,HandPosX,HandPosY,HandPosZ,HandEulerX,HandEulerY,HandEulerZ,HandContactObj,HandPointObj,PartnerHeadPosX,PartnerHeadPosY,PartnerHeadPosZ,PartnerHeadEulerX,PartnerHeadEulerY,PartnerHeadEulerZ,PartnerLeftEyeGazeVectorX,PartnerLeftEyeGazeVectorY,PartnerLeftEyeGazeZ,PartnerLeftEyeEulerX,PartnerLeftEyeEulerY,PartnerLeftEyeEulerZ,PartnerRightEyeGazeVectorX,PartnerRightEyeGazeVectorY,PartnerRightEyeGazeVectorZ,PartnerRightEyeEulerX,PartnerRightEyeEulerY,PartnerRightEyeEulerZ,PartnerGazedObject,PartnerGazedPointX,PartnerGazedPointY,PartnerGazedPointZ,PartnerHandPosX,PartnerHandPosY,PartnerHandPosZ,PartnerHandEulerX,PartnerHandEulerY,PartnerHandEulerZ,PartnerHandContactName,PartnerPointName,PartnerLocalTime,JointAttention,JointGaze,TargetName,TargetPosX,TargetPosY,TargetPosZ,ExpPhase,UnityTime,NetworkTime,NetworkRTT,HandToTargetDist,HandAngleToTarget,GazeAngleToTarget,GazeAngleToPartnerHand,GazeAngleToPartnerHead,MovePhase
joint,5074,1,Initiator,6,2,4,Responder,-1,0,1,3,2,0,-0.0202,1.1968,0.8359,6.4971,183.479,356.7318,-0.0209,1.1952,0.8212,6.431,183.5197,356.8144,1,-0.032,0.0045,-0.0245,-0.043,0.1128,0.9927,0.0311,0.0056,-0.0233,-0.0965,0.1127,0.9889,-0.0194,1.2029,0.8443,0.002,0.0047,-1,1,Player1Face,-0.0163,1.2102,-0.6832,Player1Face,10251413607,0.0055,0.7974,0.2981,340.7464,53.9645,345.0049,FingerCubeReady,TABLE_Folding,-0.0264,1.2011,-0.6726,359.7184,0.409,356.5406,0.0006,-0.0051,0.9999,0.3524,0.0636,0,-0.0419,-0.0051,0.9991,0.362,357.6713,0,Player2Face,-0.048,1.2045,0.8517,0.0018,0.7962,-0.2947,11.8961,227.5445,349.889,FingerCubeReady,TABLE_Folding,3870.306,0,1,Cube1,-0.4,0.89,0,0,3831.662,3822.4838342,0.0111857492204168,0.5117,97.0871,30.5303,19.9408,0.5109,0
joint,5074,1,Initiator,6,2,4,Responder,-1,0,1,3,2,0,-0.0202,1.1968,0.8359,6.4879,183.4931,356.7169,-0.0209,1.1952,0.8212,6.4338,183.5176,356.8156,1,-0.032,0.0045,-0.0245,-0.0432,0.1126,0.9927,0.0311,0.0056,-0.0233,-0.0965,0.1129,0.9889,-0.0194,1.2029,0.8443,0.0021,0.0047,-1,1,Player1Face,-0.0161,1.2101,-0.6832,Player1Face,10251421938,0.0055,0.7974,0.2981,340.7464,53.9651,345.0049,FingerCubeReady,TABLE_Folding,-0.0264,1.2012,-0.6727,359.7351,0.4189,356.5446,0.0004,-0.0048,1,0.325,0.0493,0,-0.0434,-0.0048,0.9991,0.3331,357.6355,0,Player2Face,-0.0491,1.2046,0.852,0.0018,0.7962,-0.2947,11.8961,227.5445,349.889,FingerCubeReady,TABLE_Folding,3870.317,0,1,Cube1,-0.4,0.89,0,0,3831.673,3822.4946025,0.0111857492204168,0.5117,97.0871,30.5313,19.937,0.5109,0
joint,5074,1,Initiator,6,2,4,Responder,-1,0,1,3,2,0,-0.0202,1.1968,0.8358,6.4952,183.5243,356.7094,-0.021,1.1952,0.8212,6.4485,183.503,356.7995,1,-0.032,0.0045,-0.0245,-0.0431,0.1125,0.9927,0.0311,0.0056,-0.0233,-0.097,0.1133,0.9888,-0.0194,1.2029,0.8443,0.0026,0.0046,-1,1,Player1Face,-0.0155,1.21,-0.6834,Player1Face,10251446933,0.0055,0.7975,0.2981,340.7241,53.9589,344.9961,FingerCubeReady,TABLE_Folding,-0.0264,1.2012,-0.6728,359.7148,0.4234,356.5569,-0.0028,-0.0062,0.9999,0.3161,359.9633,0,-0.0441,-0.0062,0.999,0.3184,357.549,0,Player2Face,-0.0521,1.2033,0.8533,0.0018,0.7961,-0.2947,11.9213,227.5491,349.9144,FingerCubeReady,TABLE_Folding,3870.339,0,1,Cube1,-0.4,0.89,0,0,3831.695,3822.5165311,0.0111857492204168,0.5117,97.099,30.5493,19.9358,0.5293,0
joint,5074,1,Initiator,6,2,4,Responder,-1,0,1,3,2,0,-0.0201,1.1969,0.8359,6.5054,183.5509,356.7316,-0.021,1.1952,0.8211,6.4439,183.5013,356.7985,1,-0.032,0.0045,-0.0245,-0.0434,0.1127,0.9927,0.0311,0.0056,-0.0233,-0.0967,0.1133,0.9888,-0.0195,1.2029,0.8443,0.0026,0.0048,-1,1,Player1Face,-0.0155,1.2103,-0.6835,Player1Face,10251455265,0.0055,0.7975,0.2981,340.7281,53.9627,344.9955,FingerCubeReady,TABLE_Folding,-0.0265,1.2012,-0.6729,359.7108,0.415,356.5781,-0.003,-0.0056,0.9999,0.3219,359.915,0,-0.0438,-0.0056,0.999,0.3224,357.5226,0,Player2Face,-0.0523,1.2042,0.853,0.0018,0.7961,-0.2947,11.9311,227.5378,349.9123,FingerCubeReady,TABLE_Folding,3870.35,0,1,Cube1,-0.4,0.89,0,0,3831.706,3822.5280641,0.0111857492204168,0.5117,97.0957,30.5549,19.9466,0.5352,0
joint,5074,1,Initiator,6,2,4,Responder,-1,0,1,3,2,0,-0.0201,1.1969,0.8359,6.5294,183.5456,356.7501,-0.021,1.1952,0.8211,6.448,183.5017,356.8007,1,-0.032,0.0045,-0.0245,-0.0432,0.1128,0.9927,0.0311,0.0056,-0.0233,-0.0968,0.1132,0.9888,-0.0194,1.2029,0.8443,0.0025,0.0048,-1,1,Player1Face,-0.0156,1.2102,-0.6836,Player1Face,10251463596,0.0055,0.7975,0.2981,340.7321,53.9692,344.9984,FingerCubeReady,TABLE_Folding,-0.0265,1.2012,-0.673,359.6993,0.3973,356.5886,-0.0025,-0.0052,0.9999,0.3194,359.8854,0,-0.0424,-0.0052,0.9991,0.32,357.5198,0,Player2Face,-0.0511,1.2049,0.8524,0.0018,0.7961,-0.2947,11.9408,227.5419,349.9114,FingerCubeReady,TABLE_Folding,3870.362,0,1,Cube1,-0.4,0.89,0,0,3831.717,3822.5387875,0.0111857492204168,0.5117,97.0894,30.5515,19.9424,0.5319,0
joint,5074,1,Initiator,6,2,4,Responder,-1,0,1,3,2,0,-0.0201,1.1969,0.8359,6.5584,183.5527,356.7633,-0.021,1.1952,0.8211,6.4459,183.498,356.8041,1,-0.032,0.0045,-0.0245,-0.043,0.1129,0.9927,0.0311,0.0056,-0.0233,-0.0974,0.1133,0.9888,-0.0194,1.2029,0.8443,0.0028,0.0049,-1,1,Player1Face,-0.0152,1.2103,-0.6837,Player1Face,10251480259,0.0055,0.7975,0.2981,340.7316,53.9676,344.9979,FingerCubeReady,TABLE_Folding,-0.0266,1.2013,-0.6729,359.6801,0.3784,356.6028,-0.0015,-0.0061,0.9999,0.3221,359.8806,0,-0.0422,-0.0061,0.9991,0.3221,357.5327,0,Player2Face,-0.0509,1.204,0.8526,0.0018,0.7961,-0.2947,11.9513,227.5256,349.9128,FingerCubeReady,TABLE_Folding,3870.373,0,1,Cube1,-0.4,0.89,0,0,3831.729,3822.5510386,0.0111857492204168,0.5117,97.09,30.5659,19.9468,0.5461,0
joint,5074,1,Initiator,6,2,4,Responder,-1,0,1,3,2,0,-0.0202,1.1968,0.8359,6.5779,183.5462,356.7651,-0.021,1.1951,0.8211,6.4393,183.4901,356.8004,1,-0.032,0.0045,-0.0245,-0.0429,0.1128,0.9927,0.0311,0.0056,-0.0233,-0.098,0.1135,0.9887,-0.0194,1.2029,0.8443,0.0032,0.0051,-1,1,Player1Face,-0.0146,1.2106,-0.6837,Player1Face,10251488591,0.0055,0.7974,0.2981,340.7358,53.9713,344.9953,FingerCubeReady,TABLE_Folding,-0.0266,1.2013,-0.6728,359.6757,0.3621,356.6033,-0.001,-0.0062,0.9999,0.3317,359.8934,0,-0.0423,-0.0062,0.9991,0.3305,357.5471,0,Player2Face,-0.0509,1.2039,0.8526,0.0018,0.7961,-0.2947,11.9617,227.522,349.9146,FingerCubeReady,TABLE_Folding,3870.384,0,1,Cube1,-0.4,0.89,0,0,3831.74,3822.561357,0.0111857492204168,0.5117,97.088,30.5911,19.9575,0.5716,0
joint,5074,1,Initiator,6,2,4,Responder,-1,0,1,3,2,0,-0.0201,1.1968,0.8359,6.5891,183.5254,356.7681,-0.0209,1.1952,0.8212,6.4335,183.4818,356.8058,1,-0.032,0.0045,-0.0245,-0.0428,0.1127,0.9927,0.0311,0.0056,-0.0232,-0.0979,0.1135,0.9887,-0.0194,1.2029,0.8443,0.0033,0.0051,-1,1,Player1Face,-0.0144,1.2107,-0.6836,Player1Face,10251496922,0.0055,0.7975,0.2981,340.7309,53.9694,344.9946,FingerCubeReady,TABLE_Folding,-0.0266,1.2014,-0.6729,359.6629,0.3354,356.6066,0.0007,-0.0074,0.9999,0.3513,359.9248,0,-0.0411,-0.0074,0.9991,0.3485,357.5672,0,Player2Face,-0.0495,1.2022,0.8526,0.0018,0.7961,-0.2947,11.9698,227.5197,349.9156,FingerCubeReady,TABLE_Folding,3870.395,0,1,Cube1,-0.4,0.89,0,0,3831.751,3822.5730887,0.0111857492204168,0.5117,97.0901,30.5982,19.9609,0.5784,0
joint,5074,1,Initiator,6,2,4,Responder,-1,0,1,3,2,0,-0.0203,1.1968,0.836,6.5948,183.5178,356.7595,-0.0209,1.1952,0.8212,6.4416,183.4735,356.8027,1,-0.032,0.0045,-0.0245,-0.0429,0.1133,0.9926,0.0311,0.0056,-0.0232,-0.0981,0.1139,0.9886,-0.0194,1.2029,0.8443,0.0035,0.0055,-1,1,Player1Face,-0.0141,1.2113,-0.6837,Player1Face,10251513585,0.0055,0.7975,0.2981,340.7253,53.9691,344.9946,FingerCubeReady,TABLE_Folding,-0.0267,1.2014,-0.6729,359.6579,0.3196,356.5983,0.0015,-0.008,0.9999,0.3813,359.9718,0,-0.0412,-0.008,0.9991,0.3766,357.5903,0,Player2Face,-0.0494,1.2015,0.8529,0.0018,0.7961,-0.2947,11.9978,227.5134,349.9234,FingerCubeReady,TABLE_Folding,3870.406,0,1,Cube1,-0.4,0.89,0,0,3831.762,3822.5841976,0.0111857492204168,0.5117,97.0913,30.6212,19.9838,0.6033,0
joint,5074,1,Initiator,6,2,4,Responder,-1,0,1,3,2,0,-0.0203,1.1968,0.8359,6.5784,183.4942,356.7474,-0.0209,1.1952,0.8212,6.4425,183.4732,356.8031,1,-0.032,0.0045,-0.0245,-0.0425,0.1133,0.9926,0.0311,0.0056,-0.0232,-0.0978,0.1135,0.9887,-0.0193,1.2029,0.8443,0.0032,0.0052,-1,1,Player1Face,-0.0145,1.2109,-0.6837,Player1Face,10251521917,0.0055,0.7974,0.2981,340.7292,53.9728,344.9952,FingerCubeReady,TABLE_Folding,-0.0267,1.2014,-0.6729,359.6405,0.2989,356.6075,-0.0002,-0.0099,0.9999,0.4264,-0.0026,0,-0.041,-0.0099,0.9991,0.4193,357.6095,0,Player2Face,-0.0513,1.1991,0.8544,0.0018,0.7961,-0.2947,12.0025,227.5273,349.9224,FingerCubeReady,TABLE_Folding,3870.417,0,1,Cube1,-0.4,0.89,0,0,3831.773,3822.5951212,0.0111857492204168,0.5117,97.0881,30.6,19.9688,0.5825,0
