Task,TrialID,TargetLocation,RoleA,B1_Val_A,B2_Val_A,B3_Val_A,RoleB,PredictiveGaze,AV_Display,Gaze_1,Gaze_2,Gaze_3,Gaze_4,HeadX,HeadY,HeadZ,HeadEulerX,HeadEulerY,HeadEulerZ,PoseX,PoseY,PoseZ,PoseEulerX,PoseEulerY,PoseEulerZ,PoseValid,LeftGazeOriginX,LeftGazeOriginY,LeftGazeOriginZ,LeftGazeDirectionX,LeftGazeDirectionY,LeftGazeDirectionZ,RightGazeOriginX,RightGazeOriginY,RightGazeOriginZ,RightGazeDirectionX,RightGazeDirectionY,RightGazeDirectionZ,CombinedGazeOriginX,CombinedGazeOriginY,CombinedGazeOriginZ,CombinedGazeDirectionX,CombinedGazeDirectionY,CombinedGazeDirectionZ,GazeValid,GazedObject,GazedPointX,GazedPointY,GazedPointZ,GazedObjG2OM,EyeTimeStamp,HandPosX,HandPosY,HandPosZ,HandEulerX,HandEulerY,HandEulerZ,HandContactObj,HandPointObj,PartnerHeadPosX,PartnerHeadPosY,PartnerHeadPosZ,PartnerHeadEulerX,PartnerHeadEulerY,PartnerHeadEulerZ,PartnerLeftEyeGazeVectorX,PartnerLeftEyeGazeVectorY,PartnerLeftEyeGazeZ,PartnerLeftEyeEulerX,PartnerLeftEyeEulerY,PartnerLeftEyeEulerZ,PartnerRightEyeGazeVectorX,PartnerRightEyeGazeVectorY,PartnerRightEyeGazeVectorZ,PartnerRightEyeEulerX,PartnerRightEyeEulerY,PartnerRightEyeEulerZ,PartnerGazedObject,PartnerGazedPointX,PartnerGazedPointY,PartnerGazedPointZ,PartnerHandPosX,PartnerHandPosY,PartnerHandPosZ,PartnerHandEulerX,PartnerHandEulerY,PartnerHandEulerZ,PartnerHandContactName,PartnerPointName,PartnerLocalTime,JointAttention,JointGaze,TargetName,TargetPosX,TargetPosY,TargetPosZ,ExpPhase,UnityTime,NetworkTime,NetworkRTT,HandToTargetDist,HandAngleToTarget,GazeAngleToTarget,GazeAngleToPartnerHand,GazeAngleToPartnerHead,MovePhase
joint,5069,3,Responder,6,1,3,Initiator,1,3,2,1,3,0,-0.0162,1.1955,0.8388,5.9281,181.3295,356.2935,-0.0168,1.1939,0.8243,5.8603,181.3599,356.3322,1,-0.0319,0.004,-0.0242,-0.0152,0.0839,0.9964,0.0309,0.0073,-0.0235,-0.0582,0.0806,0.995,-0.0161,1.202,0.8475,0.0076,-0.0177,-0.9998,1,Player1Face,-0.0048,1.176,-0.6238,Player1Face,8840969740,0.0024,0.7995,0.2943,344.1816,50.631,343.2472,FingerCubeReady,TABLE_Folding,-0.0162,1.1778,-0.6121,357.9486,1.0671,355.8075,0.0217,-0.0128,0.9996,0.7312,1.2515,0,-0.0188,-0.0128,0.9998,0.731,358.932,0,Player2Face,0.011,1.2122,0.8505,-0.0002,0.7967,-0.2845,348.4805,225.0031,335.8947,FingerCubeReady,TABLE_Folding,2459.795,0,1,Cube3,0.4,0.89,0,0,2421.16,2411.9804323,0.0200208321889013,0.5028,28.0701,30.5821,18.6868,0.4454,0
joint,5069,3,Responder,6,1,3,Initiator,1,3,2,1,3,0,-0.0162,1.1955,0.8388,5.9514,181.3723,356.3114,-0.0167,1.1939,0.8242,5.8692,181.3659,356.3182,1,-0.0319,0.004,-0.0243,-0.0144,0.0845,0.9963,0.0309,0.0073,-0.0235,-0.0577,0.0798,0.9951,-0.016,1.202,0.8474,0.0069,-0.018,-0.9998,1,Player1Face,-0.0059,1.1756,-0.6238,Player1Face,8840994734,0.0025,0.7995,0.2943,344.1607,50.6257,343.2519,FingerCubeReady,TABLE_Folding,-0.016,1.1777,-0.6121,357.9781,1.0691,355.7922,0.0213,-0.0121,0.9996,0.72,1.2409,0,-0.0191,-0.0121,0.9998,0.7199,358.9209,0,Player2Face,0.0107,1.2126,0.8504,-0.0002,0.7967,-0.2845,348.4789,224.9942,335.9028,FingerCubeReady,TABLE_Folding,2459.818,0,1,Cube3,0.4,0.89,0,0,2421.183,2412.0030775,0.0200208321889013,0.5028,28.0573,30.6067,18.6763,0.404,0
joint,5069,3,Responder,6,1,3,Initiator,1,3,2,1,3,0,-0.0163,1.1956,0.8387,5.9467,181.3842,356.3228,-0.0166,1.1939,0.8242,5.8787,181.3633,356.3403,1,-0.0319,0.004,-0.0243,-0.0142,0.0842,0.9963,0.0309,0.0073,-0.0235,-0.0577,0.08,0.9951,-0.0159,1.202,0.8474,0.0069,-0.0182,-0.9998,1,Player1Face,-0.0058,1.1752,-0.6238,Player1Face,8841003066,0.0025,0.7995,0.2943,344.1519,50.6241,343.256,FingerCubeReady,TABLE_Folding,-0.016,1.1777,-0.6121,357.967,1.0819,355.797,0.0238,-0.0139,0.9995,0.7235,1.2421,0,-0.02,-0.0139,0.9998,0.7235,358.9008,0,Player2Face,0.0117,1.2101,0.851,-0.0002,0.7967,-0.2845,348.4789,224.9942,335.9028,FingerCubeReady,TABLE_Folding,2459.84,0,1,Cube3,0.4,0.89,0,0,2421.194,2412.0137259,0.0200208321889013,0.5028,28.0495,30.5984,18.6618,0.4069,0
joint,5069,3,Responder,6,1,3,Initiator,1,3,2,1,3,0,-0.0164,1.1956,0.8388,5.9434,181.3815,356.3055,-0.0166,1.1939,0.8242,5.8869,181.3584,356.3596,1,-0.0319,0.004,-0.0243,-0.0145,0.0842,0.9963,0.0309,0.0073,-0.0235,-0.0582,0.0799,0.9951,-0.0159,1.202,0.8474,0.0074,-0.0184,-0.9998,1,Player1Face,-0.0051,1.175,-0.6239,Player1Face,8841011397,0.0025,0.7995,0.2942,344.1538,50.6285,343.2535,FingerCubeReady,TABLE_Folding,-0.016,1.1777,-0.6121,357.967,1.0819,355.797,0.0238,-0.0139,0.9995,0.7235,1.2421,0,-0.02,-0.0139,0.9998,0.7235,358.9008,0,Player2Face,0.0117,1.2101,0.851,-0.0002,0.7967,-0.2845,348.4786,224.9945,335.9001,FingerCubeReady,TABLE_Folding,2459.84,0,1,Cube3,0.4,0.89,0,0,2421.204,2412.024662,0.0200208321889013,0.5028,28.0549,30.5686,18.6505,0.4379,0
joint,5069,3,Responder,6,1,3,Initiator,1,3,2,1,3,0,-0.0164,1.1956,0.8388,5.9597,181.3857,356.3027,-0.0166,1.1939,0.8241,5.8999,181.3367,356.3909,1,-0.0319,0.004,-0.0243,-0.014,0.0835,0.9964,0.0309,0.0073,-0.0235,-0.058,0.0798,0.9951,-0.0158,1.202,0.8473,0.0075,-0.0191,-0.9998,1,Player1Face,-0.0049,1.174,-0.6241,Player1Face,8841028060,0.0025,0.7995,0.2942,344.1508,50.6286,343.2578,FingerCubeReady,TABLE_Folding,-0.0163,1.1779,-0.6122,357.9677,1.0714,355.7992,0.0232,-0.0102,0.9996,0.7108,1.2711,0,-0.0265,-0.0102,0.9996,0.7112,358.825,0,Player2Face,0.0065,1.2158,0.8489,-0.0002,0.7967,-0.2845,348.4786,224.9945,335.9001,FingerCubeReady,TABLE_Folding,2459.851,0,1,Cube3,0.4,0.89,0,0,2421.216,2412.0361257,0.0200208321889013,0.5028,28.0506,30.5407,18.6129,0.4673,0
joint,5069,3,Responder,6,1,3,Initiator,1,3,2,1,3,0,-0.0164,1.1956,0.8388,5.9675,181.3753,356.3057,-0.0165,1.1939,0.8241,5.8985,181.3236,356.3871,1,-0.0319,0.004,-0.0243,-0.0145,0.0835,0.9964,0.0309,0.0073,-0.0235,-0.0576,0.0795,0.9952,-0.0158,1.202,0.8472,0.0078,-0.0192,-0.9998,1,Player1Face,-0.0043,1.1738,-0.6242,Player1Face,8841036392,0.0025,0.7995,0.2942,344.1504,50.6267,343.2555,FingerCubeReady,TABLE_Folding,-0.0163,1.178,-0.612,357.9783,1.0691,355.783,0.0196,-0.0074,0.9996,0.584,1.2085,0,-0.0255,-0.0074,0.9997,0.5861,358.646,0,Player2Face,0.0048,1.2197,0.848,-0.0002,0.7967,-0.2845,348.4779,224.9953,335.8984,FingerCubeReady,TABLE_Folding,2459.873,0,1,Cube3,0.4,0.89,0,0,2421.227,2412.0469238,0.0200208321889013,0.5028,28.0519,30.5208,18.605,0.489,0
joint,5069,3,Responder,6,1,3,Initiator,1,3,2,1,3,0,-0.0163,1.1955,0.8388,5.9619,181.3615,356.3067,-0.0165,1.1939,0.8241,5.8984,181.3094,356.3819,1,-0.0319,0.004,-0.0243,-0.0145,0.0833,0.9964,0.0309,0.0073,-0.0235,-0.0579,0.0794,0.9951,-0.0158,1.202,0.8472,0.0082,-0.0193,-0.9998,1,Player1Face,-0.0037,1.1736,-0.6242,Player1Face,8841044723,0.0025,0.7995,0.2942,344.1529,50.6299,343.2549,FingerCubeReady,TABLE_Folding,-0.0163,1.178,-0.612,357.9783,1.0691,355.783,0.0196,-0.0074,0.9996,0.584,1.2085,0,-0.0255,-0.0074,0.9997,0.5861,358.646,0,Player2Face,0.0048,1.2197,0.848,-0.0002,0.7967,-0.2845,348.4765,224.9983,335.8954,FingerCubeReady,TABLE_Folding,2459.873,0,1,Cube3,0.4,0.89,0,0,2421.238,2412.0579587,0.0200208321889013,0.5028,28.0557,30.4982,18.5976,0.5136,0
joint,5069,3,Responder,6,1,3,Initiator,1,3,2,1,3,0,-0.0163,1.1955,0.8388,5.9441,181.3406,356.2967,-0.0165,1.194,0.8241,5.8908,181.2894,356.3682,1,-0.0319,0.004,-0.0243,-0.0146,0.0833,0.9964,0.0309,0.0073,-0.0235,-0.0586,0.0787,0.9952,-0.0158,1.202,0.8472,0.0089,-0.0195,-0.9998,1,Player1Face,-0.0027,1.1733,-0.6243,Player1Face,8841061386,0.0025,0.7995,0.2942,344.1531,50.6276,343.2537,FingerCubeReady,TABLE_Folding,-0.0161,1.1779,-0.612,357.9768,1.083,355.7846,0.0186,-0.0079,0.9997,0.5266,1.1628,0,-0.0276,-0.0079,0.9996,0.5287,358.5751,0,Player2Face,0.0028,1.2191,0.8477,-0.0002,0.7967,-0.2845,348.4765,224.9983,335.8954,FingerCubeReady,TABLE_Folding,2459.885,0,1,Cube3,0.4,0.89,0,0,2421.249,2412.0697415,0.0200208321889013,0.5028,28.0559,30.461,18.5874,0.5475,0
joint,5069,3,Responder,6,1,3,Initiator,1,3,2,1,3,0,-0.0162,1.1955,0.8388,5.9433,181.3151,356.2974,-0.0166,1.194,0.8241,5.8748,181.2816,356.3536,1,-0.0319,0.004,-0.0243,-0.0145,0.0829,0.9964,0.0309,0.0073,-0.0235,-0.0588,0.0786,0.9952,-0.0159,1.202,0.8472,0.0091,-0.0195,-0.9998,1,Player1Face,-0.0025,1.1734,-0.6243,Player1Face,8841069718,0.0025,0.7995,0.2942,344.1438,50.6245,343.2561,FingerCubeReady,TABLE_Folding,-0.0161,1.1778,-0.6121,357.9723,1.0811,355.802,0.0179,-0.0103,0.9997,0.5219,1.0812,0,-0.0255,-0.0103,0.9997,0.5221,358.5107,0,Player2Face,0.0035,1.2157,0.8483,-0.0002,0.7967,-0.2845,348.4757,225.0009,335.8954,FingerCubeReady,TABLE_Folding,2459.907,0,1,Cube3,0.4,0.89,0,0,2421.26,2412.080645,0.0200208321889013,0.5028,28.0487,30.4564,18.5885,0.5543,0
joint,5069,3,Responder,6,1,3,Initiator,1,3,2,1,3,0,-0.0162,1.1955,0.8389,5.9369,181.2908,356.3058,-0.0166,1.1939,0.8241,5.8663,181.2809,356.3357,1,-0.0319,0.004,-0.0243,-0.0143,0.0828,0.9965,0.0309,0.0073,-0.0235,-0.0589,0.0782,0.9952,-0.0159,1.202,0.8472,0.009,-0.0195,-0.9998,1,Player1Face,-0.0026,1.1733,-0.6244,Player1Face,8841078049,0.0025,0.7995,0.2943,344.1429,50.617,343.2529,FingerCubeReady,TABLE_Folding,-0.016,1.1778,-0.612,357.9785,1.0803,355.7804,0.0182,-0.0104,0.9997,0.5432,1.0609,0,-0.0256,-0.0104,0.9997,0.5428,358.513,0,Player2Face,0.0037,1.2153,0.8484,-0.0002,0.7966,-0.2845,348.4729,224.9986,335.9037,FingerCubeReady,TABLE_Folding,2459.918,0,1,Cube3,0.4,0.89,0,0,2421.271,2412.0916873,0.0200208321889013,0.5028,28.0486,30.4574,18.5882,0.5454,0
