Task,TrialID,TargetLocation,RoleA,B1_Val_A,B2_Val_A,B3_Val_A,RoleB,PredictiveGaze,AV_Display,Gaze_1,Gaze_2,Gaze_3,Gaze_4,HeadX,HeadY,HeadZ,HeadEulerX,HeadEulerY,HeadEulerZ,PoseX,PoseY,PoseZ,PoseEulerX,PoseEulerY,PoseEulerZ,PoseValid,LeftGazeOriginX,LeftGazeOriginY,LeftGazeOriginZ,LeftGazeDirectionX,LeftGazeDirectionY,LeftGazeDirectionZ,RightGazeOriginX,RightGazeOriginY,RightGazeOriginZ,RightGazeDirectionX,RightGazeDirectionY,RightGazeDirectionZ,CombinedGazeOriginX,CombinedGazeOriginY,CombinedGazeOriginZ,CombinedGazeDirectionX,CombinedGazeDirectionY,CombinedGazeDirectionZ,GazeValid,GazedObject,GazedPointX,GazedPointY,GazedPointZ,GazedObjG2OM,EyeTimeStamp,HandPosX,HandPosY,HandPosZ,HandEulerX,HandEulerY,HandEulerZ,HandContactObj,HandPointObj,PartnerHeadPosX,PartnerHeadPosY,PartnerHeadPosZ,PartnerHeadEulerX,PartnerHeadEulerY,PartnerHeadEulerZ,PartnerLeftEyeGazeVectorX,PartnerLeftEyeGazeVectorY,PartnerLeftEyeGazeZ,PartnerLeftEyeEulerX,PartnerLeftEyeEulerY,PartnerLeftEyeEulerZ,PartnerRightEyeGazeVectorX,PartnerRightEyeGazeVectorY,PartnerRightEyeGazeVectorZ,PartnerRightEyeEulerX,PartnerRightEyeEulerY,PartnerRightEyeEulerZ,PartnerGazedObject,PartnerGazedPointX,PartnerGazedPointY,PartnerGazedPointZ,PartnerHandPosX,PartnerHandPosY,PartnerHandPosZ,PartnerHandEulerX,PartnerHandEulerY,PartnerHandEulerZ,PartnerHandContactName,PartnerPointName,PartnerLocalTime,JointAttention,JointGaze,TargetName,TargetPosX,TargetPosY,TargetPosZ,ExpPhase,UnityTime,NetworkTime,NetworkRTT,HandToTargetDist,HandAngleToTarget,GazeAngleToTarget,GazeAngleToPartnerHand,GazeAngleToPartnerHead,MovePhase
joint,5120,2,Initiator,4,6,2,Responder,-1,0,3,2,1,0,-0.0168,1.1961,0.8379,6.2476,180.7525,355.5971,-0.0168,1.1945,0.8231,6.194,180.6933,355.6598,1,-0.0318,0.004,-0.0241,0.0063,0.1156,0.9933,0.031,0.0075,-0.0237,-0.04,0.111,0.993,-0.0165,1.2029,0.8462,-0.0039,0.0064,-1,1,Player1Face,-0.0223,1.2124,-0.6442,Player1Face,7996794632,-0.0006,0.8007,0.2985,351.3576,47.2934,346.5883,FingerCubeReady,TABLE_Folding,-0.025,1.1901,-0.6332,358.1003,0.7809,356.4747,0.0346,-0.0235,0.9991,1.3779,2.0321,0,-0.0037,-0.0235,0.9998,1.3763,359.7574,0,Player2Face,0.0153,1.2032,0.8534,-0.0021,0.7989,-0.2915,349.237,220.6127,350.1208,FingerCubeReady,TABLE_Folding,1615.589,0,1,Cube2,0,0.89,0,0,1576.954,1567.7732264,0.0172504577472586,0.3116,53.2929,20.6969,19.9392,0.8691,0
joint,5120,2,Initiator,4,6,2,Responder,-1,0,3,2,1,0,-0.0167,1.1962,0.8381,6.2611,180.7516,355.5845,-0.0167,1.1945,0.8231,6.2027,180.68,355.634,1,-0.0318,0.004,-0.0241,0.0062,0.1154,0.9933,0.031,0.0075,-0.0237,-0.0404,0.1111,0.993,-0.0165,1.2029,0.8462,-0.0034,0.0063,-1,1,Player1Face,-0.0216,1.2122,-0.6443,Player1Face,7996819627,-0.0006,0.8007,0.2985,351.3499,47.2914,346.5908,FingerCubeReady,TABLE_Folding,-0.0249,1.1902,-0.6332,358.1112,0.7952,356.4634,0.0351,-0.0238,0.999,1.3572,2.001,0,-0.0039,-0.0238,0.9998,1.3559,359.7678,0,Player2Face,0.016,1.2023,0.8539,-0.0021,0.7989,-0.2915,349.2403,220.6088,350.12,FingerCubeReady,TABLE_Folding,1615.612,0,1,Cube2,0,0.89,0,0,1576.976,1567.7954566,0.0172504577472586,0.3116,53.2933,20.6854,19.9279,0.8603,0
joint,5120,2,Initiator,4,6,2,Responder,-1,0,3,2,1,0,-0.0167,1.1961,0.838,6.2652,180.7466,355.5768,-0.0168,1.1945,0.8231,6.202,180.6807,355.6254,1,-0.0318,0.004,-0.0241,0.0055,0.1151,0.9933,0.031,0.0075,-0.0237,-0.0402,0.1112,0.993,-0.0165,1.2029,0.8462,-0.0032,0.0061,-1,1,Player1Face,-0.0213,1.212,-0.6442,Player1Face,7996827958,-0.0006,0.8007,0.2985,351.3526,47.2912,346.5938,FingerCubeReady,TABLE_Folding,-0.025,1.1902,-0.6331,358.1143,0.8095,356.4458,0.035,-0.0239,0.999,1.3579,2.0004,0,-0.0039,-0.0239,0.9998,1.3573,359.7708,0,Player2Face,0.0163,1.2021,0.854,-0.0021,0.7989,-0.2915,349.2399,220.6077,350.1211,FingerCubeReady,TABLE_Folding,1615.623,0,1,Cube2,0,0.89,0,0,1576.987,1567.8071104,0.0172504577472586,0.3116,53.2905,20.6792,19.9215,0.8559,0
joint,5120,2,Initiator,4,6,2,Responder,-1,0,3,2,1,0,-0.0168,1.1961,0.838,6.2715,180.7225,355.5694,-0.0169,1.1946,0.823,6.1958,180.6909,355.6034,1,-0.0318,0.004,-0.0242,0.0054,0.1151,0.9933,0.031,0.0075,-0.0237,-0.0402,0.1114,0.993,-0.0166,1.2029,0.8462,-0.0034,0.0064,-1,1,Player1Face,-0.0216,1.2125,-0.6442,Player1Face,7996844621,-0.0006,0.8007,0.2985,351.3439,47.2953,346.5867,FingerCubeReady,TABLE_Folding,-0.0249,1.1901,-0.633,358.1149,0.8206,356.4476,0.0341,-0.0239,0.9991,1.3606,1.9939,0,-0.0042,-0.0239,0.9998,1.3604,359.7705,0,Player2Face,0.0157,1.2022,0.8538,-0.0021,0.7989,-0.2914,349.2428,220.6048,350.1212,FingerCubeReady,TABLE_Folding,1615.634,0,1,Cube2,0,0.89,0,0,1576.998,1567.8175651,0.0172504577472586,0.3116,53.2933,20.6984,19.94,0.8713,0
joint,5120,2,Initiator,4,6,2,Responder,-1,0,3,2,1,0,-0.0167,1.1961,0.8381,6.2687,180.7055,355.5905,-0.0169,1.1946,0.823,6.2022,180.7036,355.5998,1,-0.0318,0.0041,-0.0242,0.0052,0.1151,0.9933,0.031,0.0075,-0.0237,-0.0404,0.1111,0.993,-0.0167,1.2029,0.8462,-0.0034,0.0062,-1,1,Player1Face,-0.0218,1.2121,-0.644,Player1Face,7996852953,-0.0006,0.8007,0.2985,351.3462,47.297,346.5856,FingerCubeReady,TABLE_Folding,-0.025,1.1901,-0.6331,358.1122,0.8098,356.4357,0.0346,-0.0241,0.999,1.3646,1.9868,0,-0.004,-0.0241,0.9998,1.3647,359.7701,0,Player2Face,0.0159,1.202,0.8539,-0.0021,0.7989,-0.2914,349.2457,220.6056,350.1188,FingerCubeReady,TABLE_Folding,1615.645,0,1,Cube2,0,0.89,0,0,1577.01,1567.8292841,0.0172504577472586,0.3116,53.2931,20.6857,19.9262,0.8598,0
joint,5120,2,Initiator,4,6,2,Responder,-1,0,3,2,1,0,-0.0167,1.1961,0.8381,6.2835,180.7001,355.5906,-0.0169,1.1946,0.823,6.2053,180.7135,355.6028,1,-0.0318,0.0041,-0.0242,0.0056,0.1151,0.9933,0.031,0.0075,-0.0237,-0.0404,0.1121,0.9929,-0.0167,1.2029,0.8462,-0.0038,0.0066,-1,1,Player1Face,-0.0223,1.2127,-0.6442,Player1Face,7996861284,-0.0006,0.8007,0.2985,351.3477,47.2987,346.5843,FingerCubeReady,TABLE_Folding,-0.025,1.1901,-0.633,358.1126,0.8281,356.4293,0.0349,-0.0233,0.999,1.3622,1.9867,0,-0.0049,-0.0233,0.9998,1.3619,359.7616,0,Player2Face,0.0159,1.2032,0.8537,-0.002,0.7989,-0.2914,349.2509,220.6062,350.1162,FingerCubeReady,TABLE_Folding,1615.656,0,1,Cube2,0,0.89,0,0,1577.021,1567.8402289,0.0172504577472586,0.3116,53.2926,20.7093,19.9493,0.88,0
joint,5120,2,Initiator,4,6,2,Responder,-1,0,3,2,1,0,-0.0167,1.196,0.838,6.2919,180.6723,355.6111,-0.0169,1.1945,0.8231,6.2087,180.732,355.6066,1,-0.0318,0.0041,-0.0242,0.0049,0.115,0.9933,0.031,0.0075,-0.0237,-0.0393,0.1124,0.9929,-0.0167,1.2028,0.8462,-0.0043,0.0066,-1,1,Player1Face,-0.0231,1.2127,-0.6441,Player1Face,7996877947,-0.0006,0.8008,0.2985,351.3346,47.2961,346.5855,FingerCubeReady,TABLE_Folding,-0.0249,1.19,-0.633,358.1078,0.8362,356.4147,0.035,-0.023,0.999,1.3524,1.991,0,-0.005,-0.023,0.9998,1.3515,359.7475,0,Player2Face,0.0161,1.2037,0.8536,-0.0021,0.7989,-0.2914,349.2558,220.6129,350.1113,FingerCubeReady,TABLE_Folding,1615.667,0,1,Cube2,0,0.89,0,0,1577.032,1567.851781,0.0172504577472586,0.3115,53.2943,20.7075,19.9472,0.878,0
joint,5120,2,Initiator,4,6,2,Responder,-1,0,3,2,1,0,-0.0167,1.196,0.838,6.2958,180.6493,355.6143,-0.017,1.1945,0.823,6.2234,180.7401,355.6072,1,-0.0318,0.0041,-0.0242,0.0046,0.1149,0.9933,0.031,0.0075,-0.0237,-0.0394,0.1126,0.9929,-0.0167,1.2028,0.8462,-0.0043,0.0064,-1,1,Player1Face,-0.0231,1.2124,-0.644,Player1Face,7996886279,-0.0006,0.8007,0.2985,351.3426,47.2981,346.5783,FingerCubeReady,TABLE_Folding,-0.025,1.19,-0.633,358.1228,0.8535,356.4059,0.035,-0.0228,0.999,1.34,1.9957,0,-0.0055,-0.0228,0.9998,1.3387,359.7311,0,Player2Face,0.0162,1.2036,0.8536,-0.0021,0.7989,-0.2915,349.2553,220.6201,350.1103,FingerCubeReady,TABLE_Folding,1615.678,0,1,Cube2,0,0.89,0,0,1577.043,1567.8625126,0.0172504577472586,0.3116,53.2986,20.6974,19.9367,0.8702,0
joint,5120,2,Initiator,4,6,2,Responder,-1,0,3,2,1,0,-0.0167,1.196,0.8379,6.3157,180.6268,355.6212,-0.017,1.1945,0.823,6.2351,180.7472,355.6064,1,-0.0318,0.0041,-0.0242,0.0046,0.1149,0.9934,0.031,0.0075,-0.0237,-0.0395,0.1127,0.9928,-0.0167,1.2028,0.8462,-0.0043,0.0063,-1,1,Player1Face,-0.0231,1.2121,-0.644,Player1Face,7996894610,-0.0006,0.8007,0.2985,351.3371,47.2995,346.5811,FingerCubeReady,TABLE_Folding,-0.0249,1.1899,-0.633,358.1241,0.8618,356.4002,0.0349,-0.0229,0.999,1.3295,1.9988,0,-0.0073,-0.0229,0.9998,1.3281,359.6989,0,Player2Face,0.015,1.2036,0.8533,-0.002,0.7989,-0.2914,349.2585,220.6162,350.1089,FingerCubeReady,TABLE_Folding,1615.689,0,1,Cube2,0,0.89,0,0,1577.054,1567.8734977,0.0172504577472586,0.3115,53.2968,20.6877,19.9268,0.8609,0
joint,5120,2,Initiator,4,6,2,Responder,-1,0,3,2,1,0,-0.0166,1.196,0.8379,6.336,180.6021,355.6237,-0.0169,1.1944,0.823,6.2464,180.7528,355.5983,1,-0.0318,0.0041,-0.0242,0.0048,0.1145,0.9934,0.031,0.0075,-0.0237,-0.0397,0.1123,0.9929,-0.0167,1.2028,0.8462,-0.0044,0.0057,-1,1,Player1Face,-0.0233,1.2112,-0.6439,Player1Face,7996911273,-0.0006,0.8007,0.2985,351.3199,47.2959,346.5678,FingerCubeReady,TABLE_Folding,-0.0249,1.1899,-0.6329,358.136,0.8719,356.3986,0.0348,-0.0225,0.999,1.3184,1.9996,0,-0.0078,-0.0225,0.9998,1.317,359.6551,0,Player2Face,0.015,1.204,0.8532,-0.0021,0.7989,-0.2914,349.2603,220.6191,350.1084,FingerCubeReady,TABLE_Folding,1615.701,0,1,Cube2,0,0.89,0,0,1577.065,1567.8851016,0.0172504577472586,0.3116,53.3099,20.6517,19.8914,0.8259,0
