TaskName,PlaybackID,TrialID,GazeCongruency,TargetLocation,Participant,AI
joint,P1000_Player2_1204_joint_TrialID7501_Date_29_10_2020_133459.csv,7501,0,1,Responder,Initiator
joint,P1000_Player2_1013_joint_TrialID7502_Date_19_11_2020_145147.csv,7502,0,1,Responder,Initiator
joint,P1000_Player2_1295_joint_TrialID7503_Date_29_10_2020_135400.csv,7503,0,1,Responder,Initiator
joint,P1000_Player2_1256_joint_TrialID7504_Date_29_10_2020_134220.csv,7504,0,1,Responder,Initiator
joint,P1000_Player2_1361_joint_TrialID7505_Date_29_10_2020_140251.csv,7505,0,1,Responder,Initiator
joint,P1000_Player2_1350_joint_TrialID7506_Date_29_10_2020_140127.csv,7506,0,1,Responder,Initiator
joint,P1000_Player2_1218_joint_TrialID7507_Date_29_10_2020_133659.csv,7507,0,1,Responder,Initiator
joint,P1000_Player2_1008_joint_TrialID7508_Date_19_11_2020_145056.csv,7508,0,1,Responder,Initiator
joint,P1000_Player2_1312_joint_TrialID7509_Date_29_10_2020_135626.csv,7509,0,1,Responder,Initiator
joint,P1000_Player2_1363_joint_TrialID7510_Date_29_10_2020_140308.csv,7510,0,1,Responder,Initiator
joint,P1000_Player2_1387_joint_TrialID7511_Date_29_10_2020_140605.csv,7511,0,1,Responder,Initiator
joint,P1000_Player2_1243_joint_TrialID7512_Date_29_10_2020_134032.csv,7512,0,1,Responder,Initiator
joint,P1000_Player2_1248_joint_TrialID7513_Date_29_10_2020_134114.csv,7513,0,1,Responder,Initiator
joint,P1000_Player2_1301_joint_TrialID7514_Date_29_10_2020_135452.csv,7514,0,1,Responder,Initiator
joint,P1000_Player2_1211_joint_TrialID7515_Date_29_10_2020_133557.csv,7515,0,1,Responder,Initiator
joint,P1000_Player2_1076_joint_TrialID7516_Date_29_10_2020_131509.csv,7516,0,1,Responder,Initiator
joint,P1000_Player2_1299_joint_TrialID7517_Date_29_10_2020_135436.csv,7517,0,1,Responder,Initiator
joint,P1000_Player2_1058_joint_TrialID7518_Date_29_10_2020_131209.csv,7518,0,1,Responder,Initiator
joint,P1000_Player2_1247_joint_TrialID7519_Date_29_10_2020_134104.csv,7519,0,2,Responder,Initiator
joint,P1000_Player2_1011_joint_TrialID7520_Date_19_11_2020_145126.csv,7520,0,2,Responder,Initiator
joint,P1000_Player2_1281_joint_TrialID7521_Date_29_10_2020_135201.csv,7521,0,2,Responder,Initiator
joint,P1000_Player2_1019_joint_TrialID7522_Date_19_11_2020_145245.csv,7522,0,2,Responder,Initiator
joint,P1000_Player2_1050_joint_TrialID7523_Date_29_10_2020_131055.csv,7523,0,2,Responder,Initiator
joint,P1000_Player2_1040_joint_TrialID7524_Date_29_10_2020_130927.csv,7524,0,2,Responder,Initiator
joint,P1000_Player2_1208_joint_TrialID7525_Date_29_10_2020_133533.csv,7525,0,2,Responder,Initiator
joint,P1000_Player2_1315_joint_TrialID7526_Date_29_10_2020_135649.csv,7526,0,2,Responder,Initiator
joint,P1000_Player2_1348_joint_TrialID7527_Date_29_10_2020_140112.csv,7527,0,2,Responder,Initiator
joint,P1000_Player2_1003_joint_TrialID7528_Date_29_10_2020_130354.csv,7528,0,2,Responder,Initiator
joint,P1000_Player2_1178_joint_TrialID7529_Date_29_10_2020_133116.csv,7529,0,2,Responder,Initiator
joint,P1000_Player2_1306_joint_TrialID7530_Date_29_10_2020_135536.csv,7530,0,2,Responder,Initiator
joint,P1000_Player2_1400_joint_TrialID7531_Date_29_10_2020_140748.csv,7531,0,2,Responder,Initiator
joint,P1000_Player2_1018_joint_TrialID7532_Date_19_11_2020_145236.csv,7532,0,2,Responder,Initiator
joint,P1000_Player2_1113_joint_TrialID7533_Date_29_10_2020_132151.csv,7533,0,2,Responder,Initiator
joint,P1000_Player2_1022_joint_TrialID7534_Date_29_10_2020_130644.csv,7534,0,2,Responder,Initiator
joint,P1000_Player2_1258_joint_TrialID7535_Date_29_10_2020_134238.csv,7535,0,2,Responder,Initiator
joint,P1000_Player2_1074_joint_TrialID7536_Date_29_10_2020_131448.csv,7536,0,2,Responder,Initiator
joint,P1000_Player2_1165_joint_TrialID7537_Date_29_10_2020_132926.csv,7537,0,3,Responder,Initiator
joint,P1000_Player2_1337_joint_TrialID7538_Date_29_10_2020_135944.csv,7538,0,3,Responder,Initiator
joint,P1000_Player2_1389_joint_TrialID7539_Date_29_10_2020_140621.csv,7539,0,3,Responder,Initiator
joint,P1000_Player2_1298_joint_TrialID7540_Date_29_10_2020_135426.csv,7540,0,3,Responder,Initiator
joint,P1000_Player2_1151_joint_TrialID7541_Date_29_10_2020_132721.csv,7541,0,3,Responder,Initiator
joint,P1000_Player2_1079_joint_TrialID7542_Date_29_10_2020_131541.csv,7542,0,3,Responder,Initiator
joint,P1000_Player2_1167_joint_TrialID7543_Date_29_10_2020_132943.csv,7543,0,3,Responder,Initiator
joint,P1000_Player2_1006_joint_TrialID7544_Date_29_10_2020_130421.csv,7544,0,3,Responder,Initiator
joint,P1000_Player2_1280_joint_TrialID7545_Date_29_10_2020_135152.csv,7545,0,3,Responder,Initiator
joint,P1000_Player2_1188_joint_TrialID7546_Date_29_10_2020_133241.csv,7546,0,3,Responder,Initiator
joint,P1000_Player2_1303_joint_TrialID7547_Date_29_10_2020_135511.csv,7547,0,3,Responder,Initiator
joint,P1000_Player2_1017_joint_TrialID7548_Date_19_11_2020_145227.csv,7548,0,3,Responder,Initiator
joint,P1000_Player2_1104_joint_TrialID7549_Date_29_10_2020_131943.csv,7549,0,3,Responder,Initiator
joint,P1000_Player2_1418_joint_TrialID7550_Date_29_10_2020_141014.csv,7550,0,3,Responder,Initiator
joint,P1000_Player2_1150_joint_TrialID7551_Date_29_10_2020_132712.csv,7551,0,3,Responder,Initiator
joint,P1000_Player2_1011_joint_TrialID7552_Date_29_10_2020_130506.csv,7552,0,3,Responder,Initiator
joint,P1000_Player2_1393_joint_TrialID7553_Date_29_10_2020_140651.csv,7553,0,3,Responder,Initiator
joint,P1000_Player2_1234_joint_TrialID7554_Date_29_10_2020_133917.csv,7554,0,3,Responder,Initiator
joint,P1000_Player2_1097_joint_TrialID7555_Date_29_10_2020_131832.csv,7555,1,1,Responder,Initiator
joint,P1000_Player2_1343_joint_TrialID7556_Date_29_10_2020_140032.csv,7556,1,1,Responder,Initiator
joint,P1000_Player2_1431_joint_TrialID7557_Date_29_10_2020_141151.csv,7557,1,1,Responder,Initiator
joint,P1000_Player2_1007_joint_TrialID7558_Date_29_10_2020_130429.csv,7558,1,1,Responder,Initiator
joint,P1000_Player2_1413_joint_TrialID7559_Date_29_10_2020_140933.csv,7559,1,1,Responder,Initiator
joint,P1000_Player2_1088_joint_TrialID7560_Date_29_10_2020_131705.csv,7560,1,1,Responder,Initiator
joint,P1000_Player2_1414_joint_TrialID7561_Date_29_10_2020_140941.csv,7561,1,2,Responder,Initiator
joint,P1000_Player2_1362_joint_TrialID7562_Date_29_10_2020_140300.csv,7562,1,2,Responder,Initiator
joint,P1000_Player2_1015_joint_TrialID7563_Date_19_11_2020_145206.csv,7563,1,2,Responder,Initiator
joint,P1000_Player2_1115_joint_TrialID7564_Date_29_10_2020_132210.csv,7564,1,2,Responder,Initiator
joint,P1000_Player2_1373_joint_TrialID7565_Date_29_10_2020_140420.csv,7565,1,2,Responder,Initiator
joint,P1000_Player2_1177_joint_TrialID7566_Date_29_10_2020_133108.csv,7566,1,2,Responder,Initiator
joint,P1000_Player2_1010_joint_TrialID7567_Date_19_11_2020_145117.csv,7567,1,3,Responder,Initiator
joint,P1000_Player2_1344_joint_TrialID7568_Date_29_10_2020_140041.csv,7568,1,3,Responder,Initiator
joint,P1000_Player2_1007_joint_TrialID7569_Date_19_11_2020_145047.csv,7569,1,3,Responder,Initiator
joint,P1000_Player2_1404_joint_TrialID7570_Date_29_10_2020_140820.csv,7570,1,3,Responder,Initiator
joint,P1000_Player2_1279_joint_TrialID7571_Date_29_10_2020_135143.csv,7571,1,3,Responder,Initiator
joint,P1000_Player2_1121_joint_TrialID7572_Date_29_10_2020_132302.csv,7572,1,3,Responder,Initiator
joint,P1000_Player2_1237_joint_TrialID7573_Date_29_10_2020_133943.csv,7573,,1,Initiator,Responder
joint,P1000_Player2_1359_joint_TrialID7574_Date_29_10_2020_140233.csv,7574,,1,Initiator,Responder
joint,P1000_Player2_1142_joint_TrialID7575_Date_29_10_2020_132558.csv,7575,,1,Initiator,Responder
joint,P1000_Player2_1055_joint_TrialID7576_Date_29_10_2020_131141.csv,7576,,1,Initiator,Responder
joint,P1000_Player2_1283_joint_TrialID7577_Date_29_10_2020_135217.csv,7577,,1,Initiator,Responder
joint,P1000_Player2_1158_joint_TrialID7578_Date_29_10_2020_132825.csv,7578,,1,Initiator,Responder
joint,P1000_Player2_1112_joint_TrialID7579_Date_29_10_2020_132142.csv,7579,,1,Initiator,Responder
joint,P1000_Player2_1259_joint_TrialID7580_Date_29_10_2020_134245.csv,7580,,1,Initiator,Responder
joint,P1000_Player2_1212_joint_TrialID7581_Date_29_10_2020_133604.csv,7581,,1,Initiator,Responder
joint,P1000_Player2_1125_joint_TrialID7582_Date_29_10_2020_132337.csv,7582,,1,Initiator,Responder
joint,P1000_Player2_1126_joint_TrialID7583_Date_29_10_2020_132345.csv,7583,,1,Initiator,Responder
joint,P1000_Player2_1325_joint_TrialID7584_Date_29_10_2020_135808.csv,7584,,1,Initiator,Responder
joint,P1000_Player2_1401_joint_TrialID7585_Date_29_10_2020_140756.csv,7585,,1,Initiator,Responder
joint,P1000_Player2_1409_joint_TrialID7586_Date_29_10_2020_140900.csv,7586,,1,Initiator,Responder
joint,P1000_Player2_1146_joint_TrialID7587_Date_29_10_2020_132633.csv,7587,,1,Initiator,Responder
joint,P1000_Player2_1231_joint_TrialID7588_Date_29_10_2020_133850.csv,7588,,1,Initiator,Responder
joint,P1000_Player2_1305_joint_TrialID7589_Date_29_10_2020_135527.csv,7589,,1,Initiator,Responder
joint,P1000_Player2_1089_joint_TrialID7590_Date_29_10_2020_131716.csv,7590,,1,Initiator,Responder
joint,P1000_Player2_1196_joint_TrialID7591_Date_29_10_2020_133352.csv,7591,,1,Initiator,Responder
joint,P1000_Player2_1045_joint_TrialID7592_Date_29_10_2020_131010.csv,7592,,1,Initiator,Responder
joint,P1000_Player2_1275_joint_TrialID7593_Date_29_10_2020_135107.csv,7593,,1,Initiator,Responder
joint,P1000_Player2_1005_joint_TrialID7594_Date_29_10_2020_130412.csv,7594,,1,Initiator,Responder
joint,P1000_Player2_1096_joint_TrialID7595_Date_29_10_2020_131822.csv,7595,,1,Initiator,Responder
joint,P1000_Player2_1081_joint_TrialID7596_Date_29_10_2020_131603.csv,7596,,1,Initiator,Responder
joint,P1000_Player2_1216_joint_TrialID7597_Date_29_10_2020_133640.csv,7597,,2,Initiator,Responder
joint,P1000_Player2_1128_joint_TrialID7598_Date_29_10_2020_132401.csv,7598,,2,Initiator,Responder
joint,P1000_Player2_1332_joint_TrialID7599_Date_29_10_2020_135903.csv,7599,,2,Initiator,Responder
joint,P1000_Player2_1311_joint_TrialID7600_Date_29_10_2020_135616.csv,7600,,2,Initiator,Responder
joint,P1000_Player2_1277_joint_TrialID7601_Date_29_10_2020_135124.csv,7601,,2,Initiator,Responder
joint,P1000_Player2_1370_joint_TrialID7602_Date_29_10_2020_140358.csv,7602,,2,Initiator,Responder
joint,P1000_Player2_1253_joint_TrialID7603_Date_29_10_2020_134155.csv,7603,,2,Initiator,Responder
joint,P1000_Player2_1397_joint_TrialID7604_Date_29_10_2020_140722.csv,7604,,2,Initiator,Responder
joint,P1000_Player2_1336_joint_TrialID7605_Date_29_10_2020_135936.csv,7605,,2,Initiator,Responder
joint,P1000_Player2_1358_joint_TrialID7606_Date_29_10_2020_140226.csv,7606,,2,Initiator,Responder
joint,P1000_Player2_1416_joint_TrialID7607_Date_29_10_2020_140957.csv,7607,,2,Initiator,Responder
joint,P1000_Player2_1293_joint_TrialID7608_Date_29_10_2020_135343.csv,7608,,2,Initiator,Responder
joint,P1000_Player2_1429_joint_TrialID7609_Date_29_10_2020_141136.csv,7609,,2,Initiator,Responder
joint,P1000_Player2_1310_joint_TrialID7610_Date_29_10_2020_135608.csv,7610,,2,Initiator,Responder
joint,P1000_Player2_1015_joint_TrialID7611_Date_29_10_2020_130541.csv,7611,,2,Initiator,Responder
joint,P1000_Player2_1123_joint_TrialID7612_Date_29_10_2020_132321.csv,7612,,2,Initiator,Responder
joint,P1000_Player2_1224_joint_TrialID7613_Date_29_10_2020_133750.csv,7613,,2,Initiator,Responder
joint,P1000_Player2_1106_joint_TrialID7614_Date_29_10_2020_132008.csv,7614,,2,Initiator,Responder
joint,P1000_Player2_1057_joint_TrialID7615_Date_29_10_2020_131200.csv,7615,,2,Initiator,Responder
joint,P1000_Player2_1411_joint_TrialID7616_Date_29_10_2020_140916.csv,7616,,2,Initiator,Responder
joint,P1000_Player2_1099_joint_TrialID7617_Date_29_10_2020_131852.csv,7617,,2,Initiator,Responder
joint,P1000_Player2_1314_joint_TrialID7618_Date_29_10_2020_135640.csv,7618,,2,Initiator,Responder
joint,P1000_Player2_1141_joint_TrialID7619_Date_29_10_2020_132551.csv,7619,,2,Initiator,Responder
joint,P1000_Player2_1018_joint_TrialID7620_Date_29_10_2020_130607.csv,7620,,2,Initiator,Responder
joint,P1000_Player2_1009_joint_TrialID7621_Date_29_10_2020_130449.csv,7621,,3,Initiator,Responder
joint,P1000_Player2_1300_joint_TrialID7622_Date_29_10_2020_135443.csv,7622,,3,Initiator,Responder
joint,P1000_Player2_1333_joint_TrialID7623_Date_29_10_2020_135911.csv,7623,,3,Initiator,Responder
joint,P1000_Player2_1014_joint_TrialID7624_Date_29_10_2020_130532.csv,7624,,3,Initiator,Responder
joint,P1000_Player2_1291_joint_TrialID7625_Date_29_10_2020_135326.csv,7625,,3,Initiator,Responder
joint,P1000_Player2_1069_joint_TrialID7626_Date_29_10_2020_131357.csv,7626,,3,Initiator,Responder
joint,P1000_Player2_1244_joint_TrialID7627_Date_29_10_2020_134040.csv,7627,,3,Initiator,Responder
joint,P1000_Player2_1087_joint_TrialID7628_Date_29_10_2020_131657.csv,7628,,3,Initiator,Responder
joint,P1000_Player2_1372_joint_TrialID7629_Date_29_10_2020_140412.csv,7629,,3,Initiator,Responder
joint,P1000_Player2_1249_joint_TrialID7630_Date_29_10_2020_134122.csv,7630,,3,Initiator,Responder
joint,P1000_Player2_1131_joint_TrialID7631_Date_29_10_2020_132427.csv,7631,,3,Initiator,Responder
joint,P1000_Player2_1075_joint_TrialID7632_Date_29_10_2020_131458.csv,7632,,3,Initiator,Responder
joint,P1000_Player2_1252_joint_TrialID7633_Date_29_10_2020_134148.csv,7633,,3,Initiator,Responder
joint,P1000_Player2_1346_joint_TrialID7634_Date_29_10_2020_140057.csv,7634,,3,Initiator,Responder
joint,P1000_Player2_1317_joint_TrialID7635_Date_29_10_2020_135704.csv,7635,,3,Initiator,Responder
joint,P1000_Player2_1027_joint_TrialID7636_Date_29_10_2020_130730.csv,7636,,3,Initiator,Responder
joint,P1000_Player2_1274_joint_TrialID7637_Date_29_10_2020_135059.csv,7637,,3,Initiator,Responder
joint,P1000_Player2_1366_joint_TrialID7638_Date_29_10_2020_140330.csv,7638,,3,Initiator,Responder
joint,P1000_Player2_1065_joint_TrialID7639_Date_29_10_2020_131318.csv,7639,,3,Initiator,Responder
joint,P1000_Player2_1329_joint_TrialID7640_Date_29_10_2020_135839.csv,7640,,3,Initiator,Responder
joint,P1000_Player2_1170_joint_TrialID7641_Date_29_10_2020_133008.csv,7641,,3,Initiator,Responder
joint,P1000_Player2_1296_joint_TrialID7642_Date_29_10_2020_135409.csv,7642,,3,Initiator,Responder
joint,P1000_Player2_1028_joint_TrialID7643_Date_29_10_2020_130738.csv,7643,,3,Initiator,Responder
joint,P1000_Player2_1116_joint_TrialID7644_Date_29_10_2020_132218.csv,7644,,3,Initiator,Responder
