TaskName,PlaybackID,TrialID,GazeCongruency,TargetLocation,Participant,AI
joint,P1000_Player2_1019_joint_TrialID5050_Date_19_11_2020_142506.csv,5050,1,2,Responder,Initiator
joint,P1000_Player2_1214_joint_TrialID5051_Date_29_10_2020_133623.csv,5051,1,2,Responder,Initiator
joint,P1000_Player2_1135_joint_TrialID5052_Date_29_10_2020_132502.csv,5052,1,2,Responder,Initiator
joint,P1000_Player2_1162_joint_TrialID5053_Date_29_10_2020_132900.csv,5053,1,2,Responder,Initiator
joint,P1000_Player2_1328_joint_TrialID5054_Date_29_10_2020_135832.csv,5054,1,2,Responder,Initiator
joint,P1000_Player2_1005_joint_TrialID5055_Date_19_11_2020_145026.csv,5055,1,2,Responder,Initiator
joint,P1000_Player2_1047_joint_TrialID5056_Date_29_10_2020_131027.csv,5056,1,2,Responder,Initiator
joint,P1000_Player2_1412_joint_TrialID5057_Date_29_10_2020_140924.csv,5057,1,2,Responder,Initiator
joint,P1000_Player2_1014_joint_TrialID5058_Date_19_11_2020_145157.csv,5058,1,2,Responder,Initiator
joint,P1000_Player2_1335_joint_TrialID5059_Date_29_10_2020_135928.csv,5059,1,2,Responder,Initiator
joint,P1000_Player2_1278_joint_TrialID5060_Date_29_10_2020_135134.csv,5060,1,2,Responder,Initiator
joint,P1000_Player2_1085_joint_TrialID5061_Date_29_10_2020_131637.csv,5061,1,3,Responder,Initiator
joint,P1000_Player2_1144_joint_TrialID5062_Date_29_10_2020_132616.csv,5062,1,3,Responder,Initiator
joint,P1000_Player2_1222_joint_TrialID5063_Date_29_10_2020_133733.csv,5063,1,3,Responder,Initiator
joint,P1000_Player2_1405_joint_TrialID5064_Date_29_10_2020_140829.csv,5064,1,3,Responder,Initiator
joint,P1000_Player2_1241_joint_TrialID5065_Date_29_10_2020_134015.csv,5065,1,3,Responder,Initiator
joint,P1000_Player2_1002_joint_TrialID5066_Date_29_10_2020_130346.csv,5066,1,3,Responder,Initiator
joint,P1000_Player2_1294_joint_TrialID5067_Date_29_10_2020_135352.csv,5067,1,3,Responder,Initiator
joint,P1000_Player2_1191_joint_TrialID5068_Date_29_10_2020_133311.csv,5068,1,3,Responder,Initiator
joint,P1000_Player2_1254_joint_TrialID5069_Date_29_10_2020_134203.csv,5069,1,3,Responder,Initiator
joint,P1000_Player2_1004_joint_TrialID5070_Date_19_11_2020_145017.csv,5070,1,3,Responder,Initiator
joint,P1000_Player2_1339_joint_TrialID5071_Date_29_10_2020_140001.csv,5071,1,3,Responder,Initiator
joint,P1000_Player2_1132_joint_TrialID5072_Date_29_10_2020_132436.csv,5072,1,3,Responder,Initiator
joint,P1000_Player2_1117_joint_TrialID5073_Date_29_10_2020_132226.csv,5073,,1,Initiator,Responder
joint,P1000_Player2_1383_joint_TrialID5074_Date_29_10_2020_140533.csv,5074,,1,Initiator,Responder
joint,P1000_Player2_1265_joint_TrialID5075_Date_29_10_2020_134330.csv,5075,,1,Initiator,Responder
joint,P1000_Player2_1324_joint_TrialID5076_Date_29_10_2020_135801.csv,5076,,1,Initiator,Responder
joint,P1000_Player2_1092_joint_TrialID5077_Date_29_10_2020_131744.csv,5077,,1,Initiator,Responder
joint,P1000_Player2_1374_joint_TrialID5078_Date_29_10_2020_140427.csv,5078,,1,Initiator,Responder
joint,P1000_Player2_1136_joint_TrialID5079_Date_29_10_2020_132511.csv,5079,,1,Initiator,Responder
joint,P1000_Player2_1323_joint_TrialID5080_Date_29_10_2020_135754.csv,5080,,1,Initiator,Responder
joint,P1000_Player2_1357_joint_TrialID5081_Date_29_10_2020_140219.csv,5081,,1,Initiator,Responder
joint,P1000_Player2_1042_joint_TrialID5082_Date_29_10_2020_130944.csv,5082,,1,Initiator,Responder
joint,P1000_Player2_1286_joint_TrialID5083_Date_29_10_2020_135243.csv,5083,,1,Initiator,Responder
joint,P1000_Player2_1394_joint_TrialID5084_Date_29_10_2020_140658.csv,5084,,1,Initiator,Responder
joint,P1000_Player2_1032_joint_TrialID5085_Date_29_10_2020_130816.csv,5085,,1,Initiator,Responder
joint,P1000_Player2_1182_joint_TrialID5086_Date_29_10_2020_133148.csv,5086,,1,Initiator,Responder
joint,P1000_Player2_1367_joint_TrialID5087_Date_29_10_2020_140337.csv,5087,,1,Initiator,Responder
joint,P1000_Player2_1120_joint_TrialID5088_Date_29_10_2020_132253.csv,5088,,1,Initiator,Responder
joint,P1000_Player2_1175_joint_TrialID5089_Date_29_10_2020_133049.csv,5089,,1,Initiator,Responder
joint,P1000_Player2_1290_joint_TrialID5090_Date_29_10_2020_135318.csv,5090,,1,Initiator,Responder
joint,P1000_Player2_1422_joint_TrialID5091_Date_29_10_2020_141043.csv,5091,,1,Initiator,Responder
joint,P1000_Player2_1287_joint_TrialID5092_Date_29_10_2020_135252.csv,5092,,1,Initiator,Responder
joint,P1000_Player2_1023_joint_TrialID5093_Date_29_10_2020_130654.csv,5093,,1,Initiator,Responder
joint,P1000_Player2_1172_joint_TrialID5094_Date_29_10_2020_133025.csv,5094,,1,Initiator,Responder
joint,P1000_Player2_1320_joint_TrialID5095_Date_29_10_2020_135729.csv,5095,,1,Initiator,Responder
joint,P1000_Player2_1233_joint_TrialID5096_Date_29_10_2020_133907.csv,5096,,1,Initiator,Responder
joint,P1000_Player2_1110_joint_TrialID5097_Date_29_10_2020_132049.csv,5097,,2,Initiator,Responder
joint,P1000_Player2_1427_joint_TrialID5098_Date_29_10_2020_141121.csv,5098,,2,Initiator,Responder
joint,P1000_Player2_1352_joint_TrialID5099_Date_29_10_2020_140141.csv,5099,,2,Initiator,Responder
joint,P1000_Player2_1356_joint_TrialID5100_Date_29_10_2020_140212.csv,5100,,2,Initiator,Responder
joint,P1000_Player2_1190_joint_TrialID5101_Date_29_10_2020_133259.csv,5101,,2,Initiator,Responder
joint,P1000_Player2_1207_joint_TrialID5102_Date_29_10_2020_133525.csv,5102,,2,Initiator,Responder
joint,P1000_Player2_1197_joint_TrialID5103_Date_29_10_2020_133359.csv,5103,,2,Initiator,Responder
joint,P1000_Player2_1331_joint_TrialID5104_Date_29_10_2020_135855.csv,5104,,2,Initiator,Responder
joint,P1000_Player2_1406_joint_TrialID5105_Date_29_10_2020_140837.csv,5105,,2,Initiator,Responder
joint,P1000_Player2_1103_joint_TrialID5106_Date_29_10_2020_131932.csv,5106,,2,Initiator,Responder
joint,P1000_Player2_1016_joint_TrialID5107_Date_29_10_2020_130549.csv,5107,,2,Initiator,Responder
joint,P1000_Player2_1271_joint_TrialID5108_Date_29_10_2020_134418.csv,5108,,2,Initiator,Responder
joint,P1000_Player2_1242_joint_TrialID5109_Date_29_10_2020_134023.csv,5109,,2,Initiator,Responder
joint,P1000_Player2_1185_joint_TrialID5110_Date_29_10_2020_133213.csv,5110,,2,Initiator,Responder
joint,P1000_Player2_1139_joint_TrialID5111_Date_29_10_2020_132536.csv,5111,,2,Initiator,Responder
joint,P1000_Player2_1369_joint_TrialID5112_Date_29_10_2020_140351.csv,5112,,2,Initiator,Responder
joint,P1000_Player2_1255_joint_TrialID5113_Date_29_10_2020_134211.csv,5113,,2,Initiator,Responder
joint,P1000_Player2_1267_joint_TrialID5114_Date_29_10_2020_134346.csv,5114,,2,Initiator,Responder
joint,P1000_Player2_1384_joint_TrialID5115_Date_29_10_2020_140541.csv,5115,,2,Initiator,Responder
joint,P1000_Player2_1202_joint_TrialID5116_Date_29_10_2020_133440.csv,5116,,2,Initiator,Responder
joint,P1000_Player2_1004_joint_TrialID5117_Date_29_10_2020_130403.csv,5117,,2,Initiator,Responder
joint,P1000_Player2_1198_joint_TrialID5118_Date_29_10_2020_133406.csv,5118,,2,Initiator,Responder
joint,P1000_Player2_1368_joint_TrialID5119_Date_29_10_2020_140344.csv,5119,,2,Initiator,Responder
joint,P1000_Player2_1155_joint_TrialID5120_Date_29_10_2020_132759.csv,5120,,2,Initiator,Responder
joint,P1000_Player2_1064_joint_TrialID5121_Date_29_10_2020_131309.csv,5121,,3,Initiator,Responder
joint,P1000_Player2_1091_joint_TrialID5122_Date_29_10_2020_131734.csv,5122,,3,Initiator,Responder
joint,P1000_Player2_1376_joint_TrialID5123_Date_29_10_2020_140441.csv,5123,,3,Initiator,Responder
joint,P1000_Player2_1114_joint_TrialID5124_Date_29_10_2020_132201.csv,5124,,3,Initiator,Responder
joint,P1000_Player2_1020_joint_TrialID5125_Date_29_10_2020_130625.csv,5125,,3,Initiator,Responder
joint,P1000_Player2_1179_joint_TrialID5126_Date_29_10_2020_133125.csv,5126,,3,Initiator,Responder
joint,P1000_Player2_1038_joint_TrialID5127_Date_29_10_2020_130908.csv,5127,,3,Initiator,Responder
joint,P1000_Player2_1326_joint_TrialID5128_Date_29_10_2020_135816.csv,5128,,3,Initiator,Responder
joint,P1000_Player2_1262_joint_TrialID5129_Date_29_10_2020_134307.csv,5129,,3,Initiator,Responder
joint,P1000_Player2_1419_joint_TrialID5130_Date_29_10_2020_141022.csv,5130,,3,Initiator,Responder
joint,P1000_Player2_1257_joint_TrialID5131_Date_29_10_2020_134230.csv,5131,,3,Initiator,Responder
joint,P1000_Player2_1377_joint_TrialID5132_Date_29_10_2020_140449.csv,5132,,3,Initiator,Responder
joint,P1000_Player2_1163_joint_TrialID5133_Date_29_10_2020_132909.csv,5133,,3,Initiator,Responder
joint,P1000_Player2_1017_joint_TrialID5134_Date_29_10_2020_130558.csv,5134,,3,Initiator,Responder
joint,P1000_Player2_1164_joint_TrialID5135_Date_29_10_2020_132917.csv,5135,,3,Initiator,Responder
joint,P1000_Player2_1297_joint_TrialID5136_Date_29_10_2020_135417.csv,5136,,3,Initiator,Responder
joint,P1000_Player2_1428_joint_TrialID5137_Date_29_10_2020_141129.csv,5137,,3,Initiator,Responder
joint,P1000_Player2_1421_joint_TrialID5138_Date_29_10_2020_141037.csv,5138,,3,Initiator,Responder
joint,P1000_Player2_1147_joint_TrialID5139_Date_29_10_2020_132641.csv,5139,,3,Initiator,Responder
joint,P1000_Player2_1063_joint_TrialID5140_Date_29_10_2020_131300.csv,5140,,3,Initiator,Responder
joint,P1000_Player2_1402_joint_TrialID5141_Date_29_10_2020_140803.csv,5141,,3,Initiator,Responder
joint,P1000_Player2_1186_joint_TrialID5142_Date_29_10_2020_133220.csv,5142,,3,Initiator,Responder
joint,P1000_Player2_1001_joint_TrialID5143_Date_29_10_2020_130338.csv,5143,,3,Initiator,Responder
joint,P1000_Player2_1036_joint_TrialID5144_Date_29_10_2020_130849.csv,5144,,3,Initiator,Responder
